wn_obs,wn_obs_unc,I_obs,snr_obs
25.31778186148326,1.2496449639e-05,3265.1363206,14.850201857
25.31821377530122,9.3467705057e-07,17158.882717,104.46690014
25.31993111962917,1.1641491117e-06,64533.018882,226.50415853
25.32070453651067,2.407351554e-05,4594.1631059,10.0925696
25.32118296064961,1.8225295672e-05,3509.8601611,10.873561183
25.32161176295316,1.1161536049e-05,1786.5070162,8.1966983447
25.322452890454677,1.8479830259e-05,3096.9529918,10.853161153
25.324248506099057,8.7842339002e-06,11689.031013,27.138290322
25.32472085449228,9.9287695368e-07,18562.040222,100.22768096
25.32577235752348,1.1526639487e-05,4209.0624971,9.760404627
25.32980268141819,9.7108731216e-07,27928.950606,139.80442551
25.33099984733558,1.1575973467e-05,1917.1957328,8.1867553487
25.33154480474822,6.1348824942e-06,7944.3204593,32.145365685
25.332166638583267,1.1204870054e-05,4250.0167714,10.828093032
25.33344593268861,3.7613156597e-06,6226.5860987,25.967353769
25.334338442057366,4.8149271727e-06,4433.537782,19.614809473
25.33454968952941,8.9501331188e-06,2839.2744351,11.153217896
25.33535436693957,1.323861318e-05,3789.3348418,14.990299525
25.33884694246394,2.3000553599e-06,8382.9793171,37.589371511
25.33959965804238,8.9538479588e-06,1927.1439038,9.7943799051
25.33993558496925,1.3878449705e-05,976.73021042,5.8266613846
25.34169516019482,1.2467556364e-05,4105.8711913,10.066391686
25.342302663122958,4.7807573967e-06,5092.6925647,19.155933974
25.34371590278273,1.6604637661e-05,3668.0329991,8.0049739775
25.34411599904412,9.0174795275e-06,2133.7447891,10.006074095
25.34516673066823,5.9413306978e-06,10954.698055,33.90732226
25.34685166529227,8.3417902809e-06,2240.3764505,10.790912836
25.347106539045896,7.5082932245e-06,3902.7065486,12.882353071
25.34773856187384,9.0372437521e-06,5450.4166397,12.499217917
25.3491233308544,1.3064035626e-05,3485.7907983,9.2249087965
25.3501686720518,9.7252479187e-06,2221.7975108,9.6421035772
25.356656268215612,2.4540039545e-06,35980.749788,98.779999901
25.35714672143119,1.2289312716e-05,1998.9596686,12.722064111
25.35854472470107,1.7835650244e-05,4300.5106357,12.794054022
25.35916641247294,1.5032419266e-05,4701.0773738,13.926079655
25.35982272666533,2.4623086048e-06,32111.552142,92.109762035
25.361435955323998,7.8344449758e-06,5886.9349406,24.609244331
25.3623109265745,7.1209192151e-06,2831.8479048,12.95895273
25.36265983269141,8.3397549626e-06,3702.2843767,20.232299733
25.36381456495703,1.0056714318e-06,466200.85517,2387.9812313
25.365255757548837,1.1766993117e-05,1711.635041,12.426966753
25.36944600581366,6.8050412599e-06,1948.2620927,12.637382132
25.36985930932044,1.2166022901e-05,747.26918264,6.4301944238
25.3728100537139,1.4768314954e-05,3007.1995998,8.9666416042
25.3733817255346,1.4922842132e-05,1821.8916944,12.001637417
25.374001815588354,1.7166481448e-05,1438.0808093,6.3335809776
25.3746452612526,4.5687132408e-06,11450.792831,47.621618551
25.376504965775222,1.3053139647e-06,52442.317862,259.22625807
25.377837838191883,8.348565401e-06,3694.6030953,14.16347252
25.378229785604848,7.9813086986e-06,5400.1880245,15.259094781
25.378585792213336,5.4296827981e-06,2543.3173237,15.26829918
25.37988737304441,6.7895576452e-06,5396.4231582,16.637952127
25.38080843595436,2.3329974467e-06,112517.33366,497.4999995
25.38179761736743,6.458328709e-06,8124.5496717,20.568595299
25.382950118291422,1.2782193775e-05,1120.3357906,7.1101108634
25.38319643662214,2.0687035656e-05,2923.3220053,10.484156848
25.383826829983267,1.3769114236e-05,906.09038808,6.3006954919
25.38407688550439,1.5706550397e-05,1917.6813031,7.4378490579
25.385878117431318,1.7568902807e-05,1669.0651,10.23528655
25.38653873527349,4.0667184893e-06,4421.8100972,23.523229534
25.38718153644993,1.0195753868e-05,1387.0679343,8.9004416185
25.388059671359667,2.6232106086e-05,2422.9655013,5.730980496
25.389192085682748,1.7032058256e-06,20228.515334,76.916680545
25.392449819393683,2.792279567e-06,12684.029398,68.582761009
25.39297640021071,2.2887627508e-06,29846.128013,129.62491676
25.39472698511339,2.2767756324e-06,15169.643738,87.98578825
25.39617260540474,8.0625201289e-06,1541.8342647,10.700609723
25.396686890348104,1.6092156877e-05,1379.4437156,6.5907250828
25.396871159190358,3.2902613799e-06,6546.7298529,30.899052104
25.39723846609934,1.6055317075e-05,1155.6727261,6.2450198395
25.39750414835676,1.5341868728e-05,868.6773274,5.8658366645
25.397872192165078,7.6921054561e-06,1839.4189126,11.977841497
25.39849556141966,1.28138036e-06,80100.628403,413.07437999
25.39877847712906,4.1036513754e-06,4917.2907736,24.880875282
25.39990484470587,1.4815261955e-05,2785.2179215,13.578202789
25.400133327697652,2.4599018086e-06,16460.180132,86.573909422
25.400756259010713,4.6398009645e-06,2931.7600669,18.756096263
25.40153210345679,1.3652115672e-06,10981.875882,78.33409823
25.401836688581028,1.7148456665e-05,1402.719241,10.1682131
25.40274474233311,7.5108001233e-06,4919.3317653,25.09549012
25.403272203318068,3.1140211513e-05,5012.0828465,10.42999999
25.4038411548912,1.2199298965e-05,1115.7554466,7.395693818
25.405903636761312,1.022879052e-05,3902.2897166,18.386564182
25.406289126557105,1.6034853455e-05,1379.1620557,6.6630644926
25.406944395750642,1.2046342771e-06,165092.35825,1065.5750225
25.407731409992692,9.2554319345e-06,3145.8146873,20.13345715
25.408011378779623,1.619191016e-05,1358.7519178,10.464010235
25.40833924591944,4.0570332785e-06,3526.4507823,23.126753795
25.409151365397452,1.8485293314e-05,2205.3829751,11.263168503
25.4100183332684,1.3310187847e-05,657.08904949,5.887302764
25.41051500207341,1.3255007728e-05,5170.3489503,17.285056092
25.4114387931486,1.3336387004e-05,528.84295093,5.4264220271
25.41166974915594,2.3318464028e-06,31825.950741,132.14862106
25.41201099828763,1.349712226e-05,2082.1012273,13.675103718
25.41275979895276,3.5221140353e-06,9724.9564095,56.09601265
25.413217439377288,2.1719021643e-05,1057.2536797,4.9974585715
25.41378721604752,1.8633585274e-05,1382.911782,6.0428581515
25.414315112829367,9.1823760876e-06,3600.3643488,13.400577757
25.415012479304643,6.4071997669e-06,6438.7968153,31.439131726
25.41681077511411,1.4558818425e-05,2413.2692327,8.5807434192
25.41789387881768,1.2697687592e-05,2369.3524164,13.862915563
25.41808542581688,1.4693007382e-05,4243.6533067,15.166736725
25.41947293772553,1.6529298437e-06,12502.179617,65.753914083
25.41977181074172,1.7279444852e-06,11882.49415,65.040415632
25.421655363668002,1.7182227087e-05,3929.558852,14.293531518
25.42275947455056,1.7362081729e-05,1345.8830987,10.021328587
25.423290368226372,2.4839222184e-05,1184.0894001,4.749277718
25.42405869446675,1.3871969645e-05,776.29914095,6.0666527895
25.42490462359706,1.9536873183e-05,3052.5057733,11.132114929
25.42682900395048,1.5321340086e-05,2282.8593747,11.832686405
25.42784979535501,1.9387069568e-05,3176.1218611,11.454071943
25.42803942449288,7.3113509492e-06,1989.3562629,12.897836984
25.42857125530679,6.9974853499e-06,3582.5853829,24.229464394
25.42886787996811,1.3109320786e-05,4524.1524058,17.037675049
