wn_calc,gA_calc,upper_lev_id,lower_lev_id
104.2229,182400,686,16
104.2184,7975000,690,17
104.2118,1.928e+09,853,44
104.2026,752600,760,37
104.1994,3187000,703,19
104.1953,8.397e+08,857,46
104.1882,5082000,556,7
104.1701,50460000,705,20
104.1618,3693000,629,11
104.1615,7456000,810,38
104.1598,3.294e+09,854,45
104.1557,11750000,554,5
104.1419,4508000,729,26
104.1277,5291000,625,10
104.119,3.795e+08,852,44
104.1093,213000,624,10
104.0904,2863000,615,8
104.0542,15940000,725,25
104.049,4.37e+08,621,9
104.0487,427300,646,13
104.0438,2.698e+08,701,19
104.0309,1191000,810,39
104.0192,22860000,811,40
104.0052,14200000,750,35
103.9897,3.623e+08,853,45
103.9866,17900000,688,17
103.9818,1.947e+08,726,26
103.978,203500,628,11
103.9704,10110000,719,22
103.9674,3133000,687,17
103.9652,11870000,809,39
103.9609,199900,856,46
103.9386,14540000,620,9
103.9255,1570000,645,12
103.9249,4.57e+08,707,21
103.9218,8949000,706,21
103.9034,49840000,704,20
103.8622,27110000,289,325
103.8515,922400,684,15
103.8402,1.912e+08,703,20
103.8329,7897000,745,35
103.8057,1634000,694,18
103.7961,390300,625,11
103.7915,19320000,742,35
103.7913,105600,290,327
103.7863,1522000,554,6
103.7792,28490000,718,22
103.7777,497100,624,11
103.7658,543000,809,40
103.7622,288100,506,0
103.7391,773200,643,12
103.7134,35350000,612,8
103.7127,2.633e+08,719,23
103.7012,16010000,808,38
103.6988,149600,503,0
103.6936,2899000,739,30
103.6934,8791000,741,35
103.6845,1.302e+08,738,30
103.6414,205500,683,15
103.6341,1.36e+09,737,30
103.6256,1324000,643,13
103.6017,1.889e+08,727,27
103.5732,12540000,684,16
103.5706,13170000,808,39
103.5646,229700,642,12
103.563,126400,501,0
103.5478,38590000,716,22
103.5339,1.565e+08,724,26
103.5318,367900,644,14
103.528,1.436e+08,704,21
103.5245,1058000,641,12
103.5229,135600,282,298
103.5218,4627000,740,35
103.5215,1.024e+09,718,23
103.5157,1028000,290,330
103.5127,7.3e+08,719,24
103.5077,1421000,549,3
103.5023,1.469e+08,715,22
103.4854,1718000,721,25
103.4758,19900000,723,26
103.4705,2628000,289,328
103.4668,5823000,547,3
103.4629,160500,499,0
103.4566,529700,513,1
103.4522,98780000,610,8
103.4511,961900,642,13
103.4501,614000,758,37
103.4197,273400,546,3
103.4137,193000,273,292
103.4121,2085000,289,329
103.3978,207700,637,12
103.3887,33190000,717,23
103.3859,537600,498,0
103.3803,97700000,721,26
103.3703,8219000,807,38
103.3671,15700000,737,31
103.3635,6.194e+08,739,32
103.3633,1608000,289,330
103.3631,179500,683,16
103.3502,2953000,618,9
103.3477,213700,512,1
103.3455,3.111e+08,620,10
103.345,3087000,607,8
103.3414,4137000,617,9
103.3293,3493000,522,2
103.3092,14550000,545,3
103.2981,33390000,820,41
103.293,4177000,521,2
103.2901,2.106e+08,716,23
103.2879,2396000,819,41
103.2865,2.582e+08,497,0
103.2722,233700,510,1
103.2588,890400,642,14
103.2568,60190000,729,28
103.2379,10320000,605,8
103.2376,109900,287,327
103.237,349700,604,8
103.2362,27510000,615,9
103.2272,5012000,290,331
103.1943,6777000,603,8
103.1346,3131000,724,27
103.13,1531000,495,0
103.1149,139200,518,2
103.0941,134800,682,16
103.0904,1.428e+08,739,33
103.0901,34700000,716,24
103.0813,1.143e+09,738,33
103.0765,44680000,723,27
103.0748,3230000,289,331
103.0743,9106000,542,3
103.0732,950600,288,329
103.0699,5732000,757,37
103.067,311700,681,15
103.056,1179000,683,17
103.0344,1319000,601,8
103.0244,347500,288,330
103.0231,2022000,738,34
103.0218,2038000,613,9
103.0147,6700000,722,27
103.0139,3336000,620,11
103.0109,795200,736,30
102.9814,3047000,599,8
102.9811,2.534e+08,735,30
102.9793,43450000,598,8
102.9754,7220000,713,22
102.9727,766600,737,34
102.962,331200,287,330
102.9508,22580000,756,36
102.9456,278100,509,1
102.9284,216000,281,299
102.9195,152400,508,1
102.9143,166500,550,4
102.8806,104000,635,14
102.8735,6058000,549,4
102.8689,16070000,493,0
102.8626,6374000,734,30
102.8475,14400000,594,8
102.8463,4089000,552,5
102.8326,14310000,547,4
102.7968,71480000,697,19
102.7887,1513000,681,16
102.788,3403000,753,36
102.7855,1.351e+08,546,4
102.7733,7292000,752,36
102.7587,2881000,591,8
102.7555,5334000,289,333
102.7526,4.582e+09,733,29
102.7483,9885000,617,10
102.7479,547200,534,3
102.745,986400,719,26
102.7413,8425000,817,41
102.7359,17130000,288,331
102.7348,14200000,714,23
102.7294,788800,751,36
102.7277,168600,679,15
102.7199,2.06e+08,698,20
102.7141,2.571e+09,735,31
102.7139,1401000,288,332
102.6515,872500,287,332
102.6284,85760000,709,22
102.6258,6.366e+09,696,19
102.6027,413500,553,6
102.6002,829100,290,335
102.5907,761800,723,28
102.5786,130100,748,36
102.5709,21740000,732,30
102.5649,1690000,608,9
102.564,28880000,806,38
102.5538,4.583e+08,718,26
102.5325,3.839e+08,734,32
102.5308,475200,629,12
102.4908,23670000,607,9
102.49,48350000,543,4
102.4857,6.468e+08,804,38
102.4816,175300,681,17
102.4787,36140000,816,41
102.4769,20410000,552,6
102.45,34660000,803,38
102.4494,258800,679,16
102.4487,8843000,699,21
102.4437,17240000,606,9
102.4401,1597000,542,4
102.4376,4.876e+09,697,20
102.4352,3025000,614,10
102.4334,3.033e+08,806,39
102.4287,13630000,613,10
102.4248,6339000,733,31
102.4204,1.357e+08,531,3
102.4196,4007000,744,36
102.4167,467700,617,11
102.413,10390000,550,5
102.4077,3.124e+08,736,33
102.4075,1015000,815,41
102.3837,182700,605,9
102.382,10480000,715,25
102.3739,84660000,805,39
102.3722,12920000,549,5
102.3707,6962000,709,23
102.3642,153100,548,5
102.36,3074000,553,7
102.3572,831300,684,18
102.3551,58540000,804,39
102.3495,1.323e+09,736,34
102.3457,2.241e+08,719,27
102.3445,3.766e+09,698,21
102.3421,18620000,497,1
102.3256,3236000,750,37
102.3224,5.704e+08,716,26
102.3197,17860000,735,34
102.3194,8.731e+08,803,39
102.3138,11480000,538,4
102.3087,1257000,627,12
102.3056,10650000,749,37
102.3053,7.654e+08,731,30
102.2853,373900,747,37
102.2842,7302000,546,5
102.2769,3.401e+09,715,26
102.2666,3.301e+08,696,20
102.2594,385500,734,33
102.2504,121200,673,15
102.2462,845700,290,338
102.2342,6553000,552,7
102.234,2669000,806,40
102.2312,327400,746,37
102.2235,8262000,581,8
102.1952,386700,627,13
102.1905,1271000,626,13
102.1856,135400,495,1
102.1802,406100,601,9
102.1745,2.148e+09,805,40
102.1717,219400,676,16
102.1545,1.069e+09,718,27
102.1475,1913000,290,340
102.1467,1274000,624,12
102.1383,2603000,743,37
102.1328,1124000,600,9
102.1251,214300,598,9
102.1203,1.106e+08,530,3
102.12,52140000,803,40
102.1089,2728000,288,335
102.1047,49460000,544,5
102.1036,112500,614,11
102.0971,321300,613,11
102.0938,195200,289,338
102.0869,2.403e+08,730,30
102.0622,2.936e+08,697,21
102.0607,3822000,580,8
102.0525,169500,551,6
102.0465,17290000,287,335
102.0436,1679000,550,6
102.0383,2.76e+08,731,31
102.0347,81350000,529,3
102.0332,956700,624,13
102.0304,4113000,733,34
102.0217,95650000,717,27
102.0138,880000,741,37
102.0029,1024000,627,14
101.9973,28430000,527,3
101.9951,15860000,289,340
101.9887,4.38e+08,543,5
101.9677,5.591e+08,732,33
101.9395,91900000,525,3
101.9245,1.958e+08,493,1
101.9231,2.618e+08,716,27
101.9177,19240000,695,20
101.9144,5.532e+08,532,4
101.9095,7.782e+08,732,34
101.9037,10920000,728,30
101.9027,5.488e+09,523,3
101.902,987500,540,5
101.8977,214900,607,10
101.8968,72670000,725,29
101.8879,2.713e+08,727,30
101.8777,589900,290,341
101.8687,3.599e+08,726,30
101.8599,4.147e+08,719,28
101.8551,1485000,713,25
101.8525,9807000,578,8
101.8422,10280000,740,37
101.833,6724000,802,38
101.8248,7.224e+08,814,41
101.8199,3.149e+08,730,31
101.8147,368600,801,38
101.8125,5619000,538,5
101.7862,2.725e+09,531,4
101.7813,212900,589,9
101.7805,131100,486,0
101.7671,14980000,714,26
101.761,1487000,712,25
101.7606,5999000,588,9
101.7549,823600,288,338
101.754,2.395e+08,536,5
101.75,15380000,713,26
101.7353,2.013e+08,544,6
101.7161,160200,287,337
101.7024,2.574e+08,739,35
101.7024,81730000,802,39
101.7005,63940000,711,25
101.6987,4.885e+08,729,32
101.6841,14590000,801,39
101.6718,63460000,702,22
101.6562,2352000,288,340
101.6439,1135000,731,34
101.6367,13340000,728,31
101.6193,80070000,543,6
101.5975,4.449e+08,533,5
101.5938,443800,287,340
101.592,16620000,492,1
101.569,40730000,725,31
101.5661,105900,607,11
101.5578,76460000,727,32
101.5498,4185000,710,25
101.5423,2183000,695,21
101.535,132700,482,0
101.5326,3705000,540,6
101.5222,3.495e+08,539,6
101.5088,247900,671,16
101.4926,8702000,544,7
101.4861,9.248e+08,530,4
101.4847,6.189e+08,801,40
101.4753,104900,666,15
101.4707,322400,597,10
101.4562,1313000,281,306
101.4552,59550000,694,19
101.4522,138600,680,18
101.4447,97090000,710,26
101.4383,1762000,290,343
101.4373,755300,716,28
101.4344,292300,665,15
101.432,1.202e+08,708,25
101.4256,3.573e+08,729,33
101.4255,29970000,730,34
101.4208,1.541e+08,724,30
101.4143,7501000,583,9
101.4141,44070000,702,23
101.4133,751900,290,345
101.4131,2.611e+09,532,5
101.4059,1.736e+08,537,6
101.403,2.035e+09,709,26
101.4005,1.202e+08,529,4
101.3938,15790000,519,3
101.3864,746300,288,341
101.3846,4.921e+08,536,6
101.3789,5917000,528,4
101.3763,43750000,800,38
101.3735,81980000,535,6
101.3693,4364000,581,9
101.3678,25780000,714,27
101.3643,7488000,799,38
101.3624,109300,289,342
101.3275,1.219e+09,851,44
101.324,985100,287,341
101.324,8.517e+08,849,43
101.3088,40330000,720,29
101.3053,6.615e+08,525,4
101.2899,2069000,540,7
101.2849,8.355e+08,531,5
101.2847,9.066e+08,727,33
101.2795,9.282e+08,539,7
101.2753,19490000,493,2
101.2714,23720000,692,19
101.2685,8.41e+08,523,4
101.2672,2.127e+09,721,30
101.2671,281300,572,8
101.2655,2530000,726,33
101.2593,5.887e+08,517,3
101.2555,111600,601,11
101.2423,851700,728,34
101.2337,2.12e+08,799,39
101.2281,1.368e+09,533,6
101.2141,35320000,702,24
101.2081,101800,600,11
101.2073,1498000,726,34
101.1942,59810000,797,38
101.1911,1.486e+08,849,44
101.1882,468900,589,10
101.1746,12510000,725,34
101.1738,579900,662,15
101.1675,196000,267,292
101.1675,160000,588,10
101.1657,4571000,579,9
101.1632,4.805e+08,537,7
101.1419,3.594e+08,536,7
101.1308,2.156e+08,535,7
101.116,2834000,854,46
101.1054,1.642e+08,851,45
101.1,27970000,707,25
101.0969,16170000,706,25
101.0963,1.805e+09,850,45
101.096,46400000,694,20
101.0907,1.022e+08,724,32
101.0622,2.081e+08,700,22
101.0599,6037000,569,8
101.0597,2430000,586,10
101.0529,455700,567,8
101.0474,1.542e+08,515,3
101.0442,684500,592,11
101.0437,1.525e+09,532,6
101.0326,25900000,723,32
101.0152,468400,585,10
101.0083,5429000,565,8
101.0037,1.867e+08,709,27
100.9983,421800,578,9
100.9959,6354000,677,18
100.9949,2222000,707,26
100.9854,6.643e+08,533,7
100.9848,6.342e+08,530,5
100.981,29060000,720,31
100.9708,10360000,722,32
100.969,6784000,849,45
100.9483,1254000,657,15
100.947,3058000,288,343
100.9459,5486000,853,46
100.9428,1.539e+08,492,2
100.9409,3.408e+08,564,8
100.922,6306000,288,345
100.8955,195100,662,16
100.8776,28770000,528,5
100.8761,4298000,287,344
100.8714,1.09e+08,734,35
100.8659,2996000,674,18
100.8599,144500,487,1
100.8596,3060000,287,345
100.8566,6912000,589,11
100.8531,1361000,852,46
100.8456,6071000,848,43
100.8367,151300,796,39
100.8212,1620000,583,10
100.8176,4.239e+08,724,33
100.8045,41580000,700,23
100.804,1.403e+08,525,5
100.7972,2000000,582,10
100.7939,9.874e+08,810,41
100.7857,918100,617,12
100.776,185100,524,5
100.7681,8079000,520,4
100.7596,97530000,519,4
100.7595,8043000,723,33
100.7522,1148000,485,1
100.7441,54720000,699,22
100.7401,157700,870,176
100.7368,2430000,281,307
100.7282,4554000,809,41
100.7252,13360000,563,8
100.7127,8952000,848,44
100.7031,3.815e+08,704,25
100.6836,445200,585,11
100.6684,934500,280,307
100.664,1.438e+08,721,33
100.6399,38960000,703,25
100.6373,12370000,796,40
100.6371,90050000,847,44
100.6251,7.824e+08,517,4
100.6058,167000,721,34
100.6045,1.428e+08,700,24
100.5849,11020000,562,8
100.5726,1135000,579,10
100.5607,173300,672,18
100.5125,758800,652,15
100.5082,591300,528,6
100.4906,3.376e+08,848,45
100.4864,1.474e+08,699,23
100.4464,1.536e+08,702,26
100.4407,2.002e+08,718,30
100.4256,329400,278,307
100.4251,21180000,685,19
100.4242,5116000,689,20
100.415,39360000,847,45
100.4133,66280000,507,3
100.3907,149800,488,2
100.3713,2008000,281,308
100.355,4849000,651,15
100.3432,111400,653,16
100.3376,24550000,506,3
100.3336,3.634e+08,808,41
100.3225,8385000,846,43
100.3029,198400,280,308
100.3018,16530000,719,32
100.3015,206500,650,15
100.2873,1.98e+08,505,3
100.2668,194000,520,5
100.2583,6.362e+08,519,5
100.2367,4700000,737,36
100.2342,1022000,652,16
100.2333,9.034e+08,512,4
100.229,516900,560,8
100.225,1630000,282,309
100.2057,682800,569,9
100.1992,9919000,568,9
100.1987,15250000,567,9
100.1896,1.748e+08,846,44
100.1638,2.972e+08,715,30
100.1541,2.728e+08,565,9
100.1484,2144000,518,5
100.1384,1.275e+09,501,3
100.1112,716100,654,17
100.1106,1.916e+08,718,32
100.1067,300300,611,12
100.0867,33150000,564,9
100.0739,663400,483,2
100.0736,627000,578,11
100.0659,293100,685,20
100.0471,1.13e+08,702,27
100.0376,3.231e+08,729,35
100.0361,114100,653,17
100.0287,4.607e+08,719,33
100.0232,875600,650,16
100.0228,19590000,739,37
100.0187,345300,574,10
100.0137,43080000,738,37
99.9934,6557000,522,6
99.9926,1978000,688,21
99.9847,57970000,845,43
99.9778,6.528e+08,717,32
99.9613,3.655e+08,498,3
99.9571,37900000,521,6
99.9553,1992000,282,310
99.9361,373500,649,16
99.9351,282500,607,12
99.899,150100,609,13
99.8974,3.944e+08,520,6
99.8967,15850000,727,35
99.8891,1100000,280,309
99.8792,2.364e+08,716,32
99.871,1598000,563,9
99.8619,24520000,497,3
99.8518,2.624e+08,845,44
99.8483,416500,647,15
99.8409,1.352e+09,513,5
99.8377,2437000,695,22
99.8375,19510000,718,33
99.8368,4.977e+08,700,26
99.8235,4536000,795,38
99.8233,4.353e+08,496,3
99.8051,2.433e+08,508,4
99.7972,577600,279,309
99.7791,66110000,507,4
99.779,10430000,518,6
99.7507,48350000,522,7
99.7414,621500,559,8
99.7328,4006000,290,346
99.732,2.291e+08,512,5
99.7261,312200,570,10
99.7161,218400,650,17
99.7145,6362000,807,42
99.7144,2.204e+08,521,7
99.7054,7.948e+09,495,3
99.7042,4.032e+09,494,3
99.7034,7.132e+08,506,4
99.6783,1.119e+08,516,6
99.6706,225700,661,18
99.6565,168800,510,5
99.6475,35380000,684,20
99.6463,518000,278,309
99.64,2.377e+09,503,4
99.6369,381600,713,30
99.6368,2.363e+08,844,43
99.6297,1.051e+08,845,45
99.629,421100,649,17
99.6245,615200,601,12
99.6194,1319000,280,310
99.6061,2.365e+08,568,10
99.6061,1.291e+09,716,33
99.6056,2018000,567,10
99.6036,5.309e+08,712,29
99.5837,28780000,735,36
99.5804,1527000,289,346
99.5771,183800,600,12
99.5736,3273000,566,10
99.5613,7267000,702,28
99.561,33550000,565,10
99.5606,1.56e+08,715,33
99.5363,2.254e+08,518,7
99.5318,774900,794,38
99.5275,200800,279,310
99.5241,3792000,645,15
99.5196,60170000,698,25
99.5187,2.316e+08,699,26
99.5123,885000,284,311
99.5042,35250000,501,4
99.5039,96120000,844,44
99.5024,4185000,715,34
99.4945,224300,282,311
99.4855,697500,277,309
99.4825,559800,646,16
99.4823,1.352e+08,711,30
99.4715,5.215e+08,513,6
99.4673,2.024e+08,500,4
99.4636,171700,600,13
99.4375,1.17e+09,700,27
99.4356,22840000,516,7
99.4296,7567000,724,35
99.4145,3075000,698,26
99.4132,827800,592,12
99.4041,2.501e+09,499,4
99.3965,3146000,289,347
99.3946,151000,597,13
99.3766,721400,278,310
99.3751,55470000,555,8
99.3715,26400000,723,35
99.3626,57020000,512,6
99.3407,1.286e+08,843,43
99.3401,2676000,736,37
99.3377,113900,643,15
99.3316,44750000,710,30
99.331,2.217e+09,511,6
99.3299,2.7e+09,509,5
99.3271,5.76e+08,498,4
99.3239,92920000,714,32
99.3097,3286000,722,35
99.3038,5.514e+08,508,5
99.2997,1443000,592,13
99.2944,15710000,733,36
99.2899,2.049e+09,709,30
99.2871,9910000,510,6
99.2758,1.201e+09,712,31
99.2745,2122000,568,11
99.2721,2589000,684,21
99.2629,1339000,647,17
99.2614,1.084e+09,514,7
99.242,2022000,566,11
99.2415,1274000,288,346
99.241,4715000,273,307
99.2385,147600,285,312
99.2373,6155000,697,25
99.2294,745900,565,11
99.2288,86340000,513,7
99.2277,11910000,497,4
99.2183,1349000,590,13
99.2153,4.821e+08,711,31
99.2138,4065000,708,30
99.2021,1.508e+08,506,5
99.1964,1.122e+09,806,41
99.1918,1579000,734,37
99.1891,2.845e+09,496,4
99.1791,146200,287,346
99.1579,2363000,644,16
99.1387,91420000,503,5
99.1369,273700,805,41
99.1249,1.192e+08,502,5
99.1231,1637000,641,15
99.1194,2.63e+08,699,27
99.1181,253800,804,41
99.1121,180600,589,13
99.1074,1101000,592,14
99.1017,2590000,680,19
99.0883,6.688e+08,511,7
99.0871,1306000,290,349
99.0824,3.414e+08,803,41
99.0712,4.752e+08,495,4
99.0667,2049000,279,311
99.0663,1913000,696,25
99.062,52170000,683,21
99.0594,2931000,643,16
99.0526,5484000,585,12
99.0508,31230000,714,33
99.0444,13760000,510,7
99.0337,89300000,713,33
99.0195,166000,272,307
98.9964,6129000,637,15
98.9773,54180000,282,312
98.9755,2.06e+08,713,34
98.966,5.995e+08,500,5
98.9605,6.114e+08,509,6
98.9598,2987000,709,32
98.9517,5.016e+08,700,28
98.9468,84900000,708,31
98.9391,1536000,585,13
98.9347,1285000,289,349
98.9344,1.189e+08,508,6
98.9028,4.742e+08,499,5
98.9001,40590000,732,37
98.8818,1381000,707,30
98.8814,37220000,712,34
98.8789,136200,558,9
98.8787,3.858e+08,706,30
98.8755,2114000,273,308
98.8586,107800,583,12
98.8536,6859000,693,22
98.8508,1307000,644,17
98.8491,45120000,554,8
98.8258,1.929e+09,498,5
98.8209,2.584e+08,711,34
98.8124,1649000,705,29
98.8101,716900,493,4
98.7785,1375000,288,348
98.7706,1220000,634,15
98.7693,61720000,503,6
98.7555,5.589e+08,502,6
98.755,1040000,277,311
98.7523,111900,643,17
98.7425,8298000,680,20
98.7284,1.389e+08,710,33
98.7264,7698000,497,5
98.7181,7543000,637,16
98.7178,1432000,509,7
98.7098,10030000,281,312
98.6867,1.357e+08,709,33
98.6702,15950000,710,34
98.654,339200,272,308
98.6444,1119000,633,15
98.6407,2185000,719,35
98.6395,52840000,556,9
98.6315,104600,450,0
98.6123,4.039e+08,695,26
98.6117,2889000,706,31
98.6095,6647000,793,38
98.5966,1.385e+09,500,6
98.5959,36220000,693,23
98.5958,2075000,288,349
98.5778,924900,642,17
98.5699,14560000,495,5
98.5524,1.66e+09,708,34
98.5495,486900,279,312
98.5377,1024000,641,17
98.5334,14080000,499,6
98.5288,1008000,582,14
98.5237,5417000,679,20
98.5209,334200,555,9
98.5198,5889000,690,22
98.5154,1135000,674,19
98.5128,1.264e+09,502,7
98.5067,1082000,635,16
98.4965,1954000,579,13
98.4849,16300000,704,30
98.4846,5.222e+08,705,31
98.4825,72670000,703,29
98.4789,471700,791,38
98.4789,2.299e+08,793,39
98.4654,8306000,802,41
98.4495,277400,718,35
98.4471,5929000,801,41
98.4426,1899000,578,12
98.4386,1529000,725,36
98.3931,1724000,577,12
98.358,5688000,729,37
98.3483,13680000,791,39
98.3442,2.48e+08,689,22
98.3269,9.414e+09,701,29
98.3167,2.682e+08,717,35
98.3092,2.421e+08,789,38
98.3088,170800,493,5
98.2961,971400,289,354
98.288,40820000,688,22
98.2862,1608000,677,20
98.2796,217500,577,13
98.2795,2.692e+09,793,40
98.2786,13710000,707,33
98.2743,987000,790,39
98.2621,36210000,690,23
98.2402,3616000,272,309
98.2378,486200,277,312
98.2376,182300,636,17
98.2288,32870000,284,313
98.2204,4.897e+08,707,34
98.2181,1.517e+08,716,35
98.2179,1.723e+08,704,31
98.2172,1838000,686,22
98.2173,6.311e+08,706,34
98.2171,19020000,727,37
98.211,10670000,282,313
98.2102,440300,672,19
98.2088,1681000,632,15
98.1996,887700,635,17
98.1979,1682000,726,37
98.1956,1170000,792,40
98.1933,26850000,557,10
98.1786,2.003e+09,789,39
98.1775,1.418e+09,788,38
98.1647,139000,576,12
98.1562,9321000,674,20
98.1547,6.254e+09,703,31
98.1489,11450000,791,40
98.1483,574400,679,21
98.119,126500,446,0
98.116,252900,445,0
98.0902,42580000,705,34
98.0831,136700,271,309
98.0749,26670000,790,40
98.0621,19260000,690,24
98.0616,108300,851,46
98.0464,3224000,556,10
98.0303,50370000,688,23
98.0298,107900,645,18
98.0111,72710000,687,23
98.0032,45040000,702,32
97.9991,2.375e+08,701,31
97.9967,1030000,799,41
97.9953,5540000,290,357
97.9949,4532000,554,9
97.9705,2163000,272,310
97.9595,32590000,686,23
97.9434,491000,290,358
97.9426,313800,574,13
97.9394,248200,493,6
97.9278,5016000,555,10
97.9252,592900,849,46
97.9108,1055000,677,21
97.9092,591300,670,19
97.9017,235800,453,1
97.8957,77910000,694,25
97.883,214700,287,355
97.8751,4642000,280,313
97.8706,22490000,676,21
97.8667,6181000,669,19
97.8629,9.22e+08,481,3
97.8617,582500,557,11
97.8572,282500,572,12
97.8511,610900,629,16
97.851,3978000,672,20
97.8235,3.691e+09,704,34
97.8134,355100,271,310
97.7842,174000,444,0
97.7832,467500,279,313
97.7808,8418000,674,21
97.7637,1370000,625,15
97.7621,2.499e+08,480,3
97.7603,1.575e+08,703,34
97.7595,1.348e+08,686,24
97.75,4600000,724,37
97.7453,3154000,624,15
97.7444,11630000,284,314
97.7326,15800000,283,314
97.7301,3174000,702,33
97.7266,804600,282,314
97.7217,4.053e+08,486,4
97.7205,271400,800,42
97.7148,317200,556,11
97.7027,12150000,786,38
97.6988,731700,275,312
97.671,1001000,673,21
97.6673,241200,628,16
97.6641,710700,667,19
97.6628,29160000,714,35
97.6599,108700,462,2
97.652,964000,787,39
97.6323,2436000,278,313
97.629,11000000,627,16
97.6282,6.721e+08,693,26
97.6274,155500,289,359
97.611,640500,566,12
97.6069,145300,492,6
97.5997,1.31e+08,796,41
97.5964,169600,721,37
97.5962,152800,555,11
97.5785,32400000,663,19
97.5786,1.081e+08,664,19
97.5751,1.503e+08,489,5
97.5721,1640000,786,39
97.5675,42920000,684,22
97.5578,229700,639,18
97.5505,1932000,784,38
97.5275,6.611e+08,479,3
97.5075,60720000,669,20
97.504,541400,288,357
97.4854,5781000,625,16
97.4762,31560000,482,4
97.4756,62350000,672,21
97.467,13250000,624,16
97.4665,31040000,623,15
97.4526,1289000,787,40
97.4468,2436000,848,46
97.4416,136500,287,357
97.4387,557900,447,1
97.4207,18180000,668,20
97.4199,17530000,784,39
97.4056,1.568e+08,699,30
97.4018,693300,554,10
97.3936,1348000,700,32
97.3727,9326000,786,40
97.3712,347600,847,46
97.3642,203800,492,7
97.3602,768400,628,17
97.3574,2538000,683,22
97.3526,4894000,271,311
97.3429,1384000,475,3
97.3375,17040000,781,38
97.3219,205000,627,17
97.3201,9215000,661,19
97.3172,2380000,626,17
97.3049,15690000,667,20
97.3014,5325000,698,30
97.2988,2355000,279,314
97.2987,2169000,709,35
97.2944,2.828e+08,690,26
97.2885,744600,288,359
97.2713,13260000,666,20
97.2525,452100,453,2
97.2435,87080000,491,6
97.2287,1.014e+08,481,4
97.2261,278600,287,359
97.2239,4453000,689,25
97.2205,1415000,784,40
97.2204,97170000,486,5
97.2193,4036000,663,20
97.2069,1211000,781,39
97.2057,50720000,489,6
97.1927,1204000,779,38
97.1787,1559000,440,0
97.1746,417100,446,1
97.1599,8547000,624,17
97.1501,3075000,633,18
97.1407,3550000,289,361
97.1279,5.178e+08,480,4
97.1205,76310000,700,33
97.1188,7.551e+08,689,26
97.1064,1238000,550,8
97.0997,7794000,683,23
97.0919,809300,621,15
97.0901,353100,276,313
97.0884,407100,682,22
97.0834,2553000,778,38
97.0817,5923000,780,39
97.0755,2535000,656,19
97.0755,2154000,699,32
97.0702,4887000,554,11
97.0656,646900,549,8
97.0626,52820000,688,26
97.0576,2231000,548,8
97.0548,4355000,488,6
97.0453,24980000,668,21
97.0247,10150000,547,8
97.0227,6841000,783,40
97.0191,35610000,697,30
97.0172,8146000,841,43
97.017,10930000,782,40
97.0008,30020000,491,7
96.9948,9304000,267,307
96.9918,2.497e+08,686,26
96.9871,2395000,277,314
96.9856,131000,438,0
96.9856,39800000,490,7
96.9791,986000,290,362
96.9776,2.636e+08,546,8
96.9749,2.629e+08,482,5
96.963,3903000,489,7
96.9611,2111000,719,37
96.9609,41140000,661,20
96.9528,16950000,778,39
96.9356,63540000,655,19
96.9089,8.119e+08,696,29
96.8959,11210000,666,21
96.8951,1.382e+08,690,27
96.8933,2.343e+08,479,4
96.8843,6495000,841,44
96.8823,31340000,780,40
96.8819,216800,274,313
96.877,2841000,776,38
96.8748,1.428e+08,487,6
96.8656,2498000,685,25
96.8603,2023000,449,2
96.855,1951000,665,21
96.851,8246000,486,6
96.8439,112700,663,21
96.8307,460000,682,23
96.8171,107100,840,44
96.8121,1.059e+08,488,7
96.8067,313400,290,363
96.8024,88640000,699,33
96.78,113800,268,308
96.7699,576200,718,37
96.7661,116800,476,4
96.7534,974000,778,40
96.7521,5.602e+08,697,31
96.7489,1272000,443,1
96.7464,4278000,776,39
96.7443,2917000,657,20
96.732,970900,775,38
96.7274,9775000,481,5
96.7145,2276000,632,18
96.7136,575100,631,18
96.7087,1.08e+08,475,4
96.7033,635900,266,307
96.6982,5475000,698,33
96.6855,34040000,552,9
96.6821,14840000,543,8
96.6771,571900,842,45
96.6633,8.745e+08,688,27
96.6461,611400,290,365
96.6441,2.659e+08,687,27
96.64,2.651e+08,698,34
96.6351,39390000,629,18
96.6322,962700,542,8
96.6321,60920000,487,7
96.6293,4166000,267,308
96.6266,1.369e+08,480,5
96.6055,97050000,482,6
96.595,4001000,840,45
96.5944,1333000,662,21
96.5925,4441000,686,27
96.5859,2501000,845,46
96.5855,555000,661,21
96.5811,28440000,696,31
96.5764,904000,655,20
96.558,142600,471,3
96.5385,19780000,716,37
96.5254,218400,446,2
96.5253,11890000,681,23
96.5216,176700,470,3
96.5185,49110000,473,4
96.5102,1.559e+09,651,19
96.5059,15250000,538,8
96.4992,1.945e+08,695,30
96.493,12290000,715,37
96.4878,1519000,288,362
96.4559,9.683e+08,795,41
96.4472,57460000,684,25
96.4437,2541000,679,22
96.44,1471000,468,3
96.4122,14460000,290,367
96.4093,8965000,690,28
96.3931,211600,618,15
96.3689,175500,657,21
96.3662,1354000,268,309
96.3577,53160000,697,34
96.3432,145300,773,38
96.3421,6812000,702,35
96.3421,2.038e+08,684,26
96.3378,475700,266,308
96.3322,3.478e+08,838,44
96.3154,167900,288,363
96.3153,367200,477,5
96.3085,1.056e+09,652,20
96.2791,237000,615,15
96.2776,126800,432,0
96.2694,3323000,625,18
