lid1,lid2,E1,E2,J1,J2,snr,wn_ritz,wn_obs,wn_obs_unc,obs-ritz,I_calc,I_obs,gA,L1,L2
2,207,1470.1034,26994.3034,5.5,4.5,55,25524.2000,25524.1710,0.0021,-0.0290,7.7e+04,1.0e+04,7.5e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 207 27.1259 4f3.(4F*).5d2.(3F) 6D* 4.5
2,215,1470.1034,27352.2687,5.5,5.5,943,25882.1654,25882.1625,0.0012,-0.0029,7.7e+04,8.5e+04,8.4e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 215 27.4100 4f3.(2H2*).5d2.(3F) 4I* 5.5
2,115,1470.1034,22696.8533,5.5,5.5,1169,21226.7500,21226.7509,0.0011,0.0009,7.3e+04,1.0e+05,2.3e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 115 22.6432 4f3.(4I*).5d2.(1G) 4I* 5.5
2,246,1470.1034,28285.5906,5.5,5.5,1551,26815.4873,26815.4887,0.0012,0.0014,6.7e+04,1.0e+05,1.0e+08,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 246 28.3363 4f4.(5I).6p 6H* 5.5
2,137,1470.1034,24321.2290,5.5,4.5,484,22851.1256,22851.1262,0.0010,0.0006,6.6e+04,7.6e+04,3.2e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 137 24.3206 4f3.(4I*).5d2.(3P) 4I* 4.5
2,181,1470.1034,26455.1813,5.5,5.5,60,24985.0779,24985.0686,0.0030,-0.0094,6.2e+04,1.3e+04,5.9e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 181 26.2508 4f3.(4F*).5d.(2D).(5G*).6s 6G* 5.5
2,112,1470.1034,22455.5986,5.5,4.5,1652,20985.4953,20985.4957,0.0010,0.0005,5.9e+04,9.0e+04,1.6e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 112 22.4135 4f3.(4I*).5d2.(3F) 4F* 4.5
2,126,1470.1034,23534.0094,5.5,5.5,48,22063.9061,22063.8853,0.0019,-0.0208,5.5e+04,8.8e+03,2.0e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 126 23.4568 4f3.(4F*).5d2.(3F) 6I* 5.5
2,178,1470.1034,26227.0704,5.5,4.5,412,24756.9670,24756.9612,0.0017,-0.0058,5.3e+04,6.2e+04,5.4e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 178 26.1798 4f4.(5I).6p 6I* 4.5
2,241,1470.1034,28129.8224,5.5,5.5,656,26659.7190,26659.7143,0.0012,-0.0047,5.3e+04,4.4e+04,6.8e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 241 28.1983 4f3.(4I*).5d2.(1G) 4G* 5.5
2,201,1470.1034,26926.9675,5.5,4.5,903,25456.8642,25456.8655,0.0012,0.0014,5.2e+04,1.2e+05,4.9e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 201 26.9800 4f3.(4G*).5d2.(3F) 6K* 4.5
2,167,1470.1034,25771.4927,5.5,4.5,627,24301.3894,24301.3908,0.0010,0.0014,5.0e+04,1.0e+05,4.9e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 167 25.7418 4f4.(5I).6p 6I* 4.5
2,116,1470.1034,22663.6925,5.5,4.5,428,21193.5891,21193.5885,0.0011,-0.0006,4.4e+04,4.0e+04,1.3e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 116 22.6990 4f3.(4F*).5d2.(3F) 6I* 4.5
2,124,1470.1034,23409.5035,5.5,4.5,387,21939.4001,21939.4007,0.0009,0.0005,4.4e+04,4.9e+04,1.7e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 124 23.4045 4f3.(4I*).5d2.(3F) 2G* 4.5
2,254,1470.1034,28582.5843,5.5,5.5,709,27112.4809,27112.4834,0.0013,0.0025,4.3e+04,5.0e+04,6.4e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 254 28.5727 4f3.(4G*).5d2.(3F) 6K* 5.5
2,198,1470.1034,27014.2413,5.5,4.5,336,25544.1379,25544.1388,0.0012,0.0009,4.2e+04,4.1e+04,3.8e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 198 26.8449 4f3.(4I*).5d2.(1G) 4G* 4.5
2,237,1470.1034,28072.7506,5.5,6.5,71,26602.6472,26602.6472,0.0016,-0.0001,3.9e+04,5.4e+03,4.9e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 237 28.0654 4f3.(2H2*).5d2.(1D) 2K* 6.5
2,344,1470.1034,31179.7361,5.5,4.5,522,29709.6327,29709.6326,0.0013,-0.0001,3.7e+04,4.0e+04,1.1e+08,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 344 31.2650 4f3.(4G*).5d.(2D).(5H*).6s 6H* 4.5
2,208,1470.1034,27171.9576,5.5,4.5,336,25701.8542,25701.8404,0.0014,-0.0138,3.4e+04,6.2e+04,3.3e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 208 27.1904 4f3.(4F*).5d.(2D).(5F*).6s 6F* 4.5
2,358,1470.1034,31692.9660,5.5,4.5,80,30222.8627,30222.8626,0.0015,-0.0001,3.4e+04,7.3e+03,1.1e+08,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 358 31.7851 4f3.(4G*).5d.(2D).(5H*).6s 6H* 4.5
2,278,1470.1034,29336.7120,5.5,5.5,1015,27866.6086,27866.6107,0.0013,0.0020,3.3e+04,7.0e+04,8.8e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 278 29.3693 4f3.(4G*).5d.(2D).(5I*).6s 6I* 5.5
2,131,1470.1034,23857.2452,5.5,5.5,630,22387.1419,22387.1414,0.0009,-0.0005,3.3e+04,8.1e+04,1.6e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 131 23.8482 4f3.(4I*).5d2.(3P) 4H* 5.5
2,204,1470.1034,27069.9703,5.5,4.5,116,25599.8669,25599.8645,0.0012,-0.0025,3.2e+04,1.3e+04,3.0e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 204 27.0607 4f3.(4G*).5d2.(3F) 6K* 4.5
2,132,1470.1034,23991.3867,5.5,6.5,371,22521.2834,22521.2852,0.0010,0.0018,3.1e+04,4.9e+04,1.4e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 132 23.9210 4f3.(4I*).5d2.(1G) 4I* 6.5
2,221,1470.1034,27518.3727,5.5,5.5,931,26048.2694,26048.2693,0.0012,-0.0000,2.9e+04,7.6e+04,3.3e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 221 27.5962 4f3.(2H2*).5d2.(3F) 4K* 5.5
2,183,1470.1034,26380.7009,5.5,4.5,372,24910.5976,24910.5980,0.0010,0.0004,2.9e+04,5.3e+04,2.3e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 183 26.3586 4f3.(4F*).5d.(2D).(5G*).6s 4G* 4.5
2,161,1470.1034,25352.3533,5.5,5.5,209,23882.2500,23882.2515,0.0010,0.0016,2.5e+04,3.8e+04,1.6e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 161 25.3800 4f3.(4S*).5d2.(3F) 6F* 5.5
2,232,1470.1034,27921.3645,5.5,4.5,1320,26451.2611,26451.2616,0.0012,0.0005,2.3e+04,9.7e+04,3.7e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 232 27.9712 4f4.(5I).6p 4I* 4.5
2,377,1470.1034,32192.0166,5.5,4.5,212,30721.9133,30721.9135,0.0013,0.0003,2.2e+04,1.8e+04,8.2e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 377 32.2331 4f3.(4G*).5d.(2D).(5H*).6s 6H* 4.5
2,143,1470.1034,24721.0271,5.5,6.5,320,23250.9238,23250.9257,0.0010,0.0020,2.1e+04,4.6e+04,1.1e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 143 24.7416 4f3.(4F*).5d2.(3F) 6I* 6.5
2,236,1470.1034,27992.4015,5.5,5.5,189,26522.2981,26522.2983,0.0012,0.0002,2.1e+04,1.4e+04,2.6e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 236 28.0134 4f4.(5I).6p 6H* 5.5
2,177,1470.1034,26274.0686,5.5,5.5,669,24803.9652,24803.9710,0.0017,0.0058,2.0e+04,1.0e+05,2.2e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 177 26.1758 4f4.(5I).6p 4K* 5.5
2,351,1470.1034,31451.2839,5.5,4.5,438,29981.1806,29981.1822,0.0013,0.0016,2.0e+04,3.7e+04,6.3e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 351 31.4998 4f3.(4G*).5d.(2D).(5H*).6s 6H* 4.5
2,187,1470.1034,26500.3796,5.5,5.5,189,25030.2763,25030.2774,0.0009,0.0011,1.9e+04,2.9e+04,1.6e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 187 26.4806 4f3.(4F*).5d.(2D).(5G*).6s 6G* 5.5
2,228,1470.1034,27781.7376,5.5,5.5,258,26311.6343,26311.6336,0.0012,-0.0006,1.9e+04,2.1e+04,2.1e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 228 27.7580 4f3.(4G*).5d2.(3F) 6K* 5.5
2,195,1470.1034,26670.5585,5.5,4.5,372,25200.4551,25200.4568,0.0010,0.0016,1.6e+04,6.5e+04,1.4e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 195 26.7393 4f3.(4F*).5d.(2D).(5G*).6s 4G* 4.5
2,229,1470.1034,27744.1651,5.5,6.5,12,26274.0617,26274.1151,0.0194,0.0534,1.4e+04,1.8e+03,2.0e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 229 27.7688 4f4.(5I).6p 4K* 6.5
2,227,1470.1034,27721.4154,5.5,6.5,437,26251.3120,26251.3119,0.0013,-0.0001,1.4e+04,4.3e+04,1.8e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 227 27.7258 4f3.(4F*).5d.(2D).(5G*).6s 6G* 6.5
2,226,1470.1034,27769.3981,5.5,5.5,375,26299.2948,26299.2905,0.0012,-0.0043,1.3e+04,2.9e+04,1.4e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 226 27.7258 4f3.(2H2*).5d.(2D).(1I*).6s 2I* 5.5
2,244,1470.1034,28354.3851,5.5,6.5,224,26884.2817,26884.3017,0.0022,0.0200,9.8e+03,1.8e+04,1.6e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 244 28.3172 4f3.(2H2*).5d.(2D).(3I*).6s 4I* 6.5
2,238,1470.1034,28128.7303,5.5,4.5,20,26658.6270,26658.6528,0.0054,0.0259,8.5e+03,2.3e+03,1.1e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 238 28.0798 4f3.(4F*).5d.(2D).(5D*).6s 6D* 4.5
2,263,1470.1034,28860.1267,5.5,5.5,90,27390.0234,27390.0020,0.0023,-0.0213,7.9e+03,6.9e+03,1.3e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 263 28.8794 4f4.(5I).6p 4I* 5.5
2,375,1470.1034,32165.2383,5.5,4.5,156,30695.1350,30695.1363,0.0013,0.0013,7.4e+03,1.5e+04,2.7e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 375 32.1697 4f3.(2H2*).5d2.(3P) 4I* 4.5
2,391,1470.1034,32482.7357,5.5,4.5,70,31012.6323,31012.6330,0.0028,0.0006,7.0e+03,7.3e+03,2.7e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 391 32.5268 4f3.(4F*).5d2.(3P) 4F* 4.5
2,298,1470.1034,30161.5720,5.5,5.5,70,28691.4686,28691.4505,0.0030,-0.0181,6.7e+03,6.5e+03,1.5e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 298 30.1514 4f3.(4G*).5d2.(3F) 6I* 5.5
2,302,1470.1034,30348.3132,5.5,6.5,62,28878.2098,28878.2104,0.0019,0.0005,6.6e+03,5.3e+03,1.6e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 302 30.2798 4f3.(4G*).5d.(2D).(5I*).6s 6I* 6.5
2,321,1470.1034,30700.7612,5.5,6.5,61,29230.6579,29230.6560,0.0018,-0.0019,6.4e+03,5.1e+03,1.7e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 321 30.6827 4f3.(4G*).5d.(2D).(5I*).6s 6I* 6.5
2,366,1470.1034,31944.6203,5.5,4.5,82,30474.5170,30474.5183,0.0014,0.0014,5.5e+03,7.2e+03,1.9e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 366 31.9147 4f3.(4I*).5d2.(1S) 4I* 4.5
2,402,1470.1034,32918.1996,5.5,4.5,63,31448.0963,31448.1010,0.0017,0.0047,4.3e+03,6.1e+03,1.9e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 402 32.9986 4f3.(4G*).5d2.(3P) 6H* 4.5
2,316,1470.1034,30570.1831,5.5,6.5,60,29100.0797,29100.0760,0.0032,-0.0038,4.0e+03,4.9e+03,1.0e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 316 30.5313 4f3.(2G1*).5d2.(3F) 4K* 6.5
2,437,1470.1034,33912.8671,5.5,5.5,8,32442.7637,32442.7788,0.0110,0.0151,3.2e+03,8.6e+02,1.8e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 437 33.7609 4f3.(4G*).5d.(2D).(5H*).6s 6H* 5.5
2,399,1470.1034,32798.3859,5.5,4.5,33,31328.2826,31328.2856,0.0055,0.0030,3.2e+03,3.5e+03,1.3e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 399 32.8163 4f3.(4G*).5d2.(3F) 6G* 4.5
2,382,1470.1034,32375.0287,5.5,5.5,54,30904.9253,30904.9285,0.0019,0.0032,3.0e+03,4.9e+03,1.2e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 382 32.3712 4f3.(4G*).5d2.(3F) 6H* 5.5
2,401,1470.1034,33003.2286,5.5,5.5,18,31533.1253,31533.1344,0.0105,0.0091,2.9e+03,2.5e+03,1.3e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 401 32.9508 4f3.(4G*).5d.(2D).(5H*).6s 6H* 5.5
2,408,1470.1034,33120.1026,5.5,5.5,3,31649.9993,31649.9582,0.0251,-0.0411,2.8e+03,3.8e+02,1.3e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 408 33.1430 4f3.(2K*).5d.(2D).(3I*).6s 4I* 5.5
2,390,1470.1034,32453.1639,5.5,5.5,9,30983.0606,30983.0293,0.0103,-0.0313,2.6e+03,9.6e+02,1.0e+07,id 2 1.4636 4f4.(5I).6s 6I 5.5,id 390 32.4938 4f3.(4G*).5d.(2D).(5H*).6s 6H* 5.5
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
3,232,1650.2046,27921.3645,4.5,4.5,3543,26271.1598,26271.1588,0.0013,-0.0010,3.5e+05,3.2e+05,5.6e+08,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 232 27.9712 4f4.(5I).6p 4I* 4.5
3,138,1650.2046,24445.3676,4.5,5.5,2055,22795.1630,22795.1644,0.0010,0.0014,2.9e+05,2.9e+05,2.0e+08,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 138 24.3884 4f4.(5I).6p 6K* 5.5
3,193,1650.2046,26772.0583,4.5,5.5,808,25121.8537,25121.8539,0.0011,0.0002,2.2e+05,1.9e+05,2.4e+08,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 193 26.7139 4f4.(5I).6p 6I* 5.5
3,135,1650.2046,24134.0607,4.5,5.5,1870,22483.8561,22483.8561,0.0011,0.0001,2.1e+05,3.2e+05,1.4e+08,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 135 24.1651 4f4.(5I).6p 6K* 5.5
3,102,1650.2046,20672.5558,4.5,4.5,5498,19022.3511,19022.3512,0.0010,0.0001,1.9e+05,2.5e+05,3.5e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 102 20.6825 4f3.(4I*).5d2.(1G) 4I* 4.5
3,103,1650.2046,20830.0130,4.5,5.5,2924,19179.8083,19179.8084,0.0010,0.0000,1.8e+05,1.2e+05,3.5e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 103 20.8693 4f3.(4I*).5d2.(1G) 4K* 5.5
3,209,1650.2046,27245.4209,4.5,5.5,1524,25595.2163,25595.2211,0.0013,0.0048,1.8e+05,2.1e+05,2.2e+08,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 209 27.2157 4f3.(4G*).5d2.(3F) 6K* 5.5
3,177,1650.2046,26274.0686,4.5,5.5,869,24623.8639,24623.8628,0.0011,-0.0011,1.8e+05,1.6e+05,1.9e+08,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 177 26.1758 4f4.(5I).6p 4K* 5.5
3,131,1650.2046,23857.2452,4.5,5.5,1359,22207.0406,22207.0395,0.0010,-0.0010,1.1e+05,2.0e+05,5.4e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 131 23.8482 4f3.(4I*).5d2.(3P) 4H* 5.5
3,113,1650.2046,22389.8249,4.5,3.5,3780,20739.6203,20739.6184,0.0009,-0.0019,1.1e+05,1.3e+05,3.0e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 113 22.4321 4f3.(4I*).5d2.(1G) 4H* 3.5
3,242,1650.2046,28213.8486,4.5,3.5,2369,26563.6440,26563.6433,0.0012,-0.0007,8.9e+04,1.4e+05,1.2e+08,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 242 28.2506 4f3.(4G*).5d2.(3F) 6I* 3.5
3,104,1650.2046,20907.3039,4.5,3.5,6699,19257.0992,19257.0991,0.0010,-0.0001,7.5e+04,3.0e+05,1.5e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 104 20.9456 4f3.(4I*).5d2.(3P) 4H* 3.5
3,238,1650.2046,28128.7303,4.5,4.5,170,26478.5257,26478.5207,0.0024,-0.0050,7.3e+04,1.9e+04,9.1e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 238 28.0798 4f3.(4F*).5d.(2D).(5D*).6s 6D* 4.5
3,134,1650.2046,24053.3260,4.5,4.5,964,22403.1213,22403.1209,0.0009,-0.0004,7.3e+04,1.2e+05,3.5e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 134 24.0787 4f3.(4I*).5d2.(3P) 4I* 4.5
3,181,1650.2046,26455.1813,4.5,5.5,48,24804.9767,24804.9695,0.0022,-0.0072,6.6e+04,1.2e+04,6.3e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 181 26.2508 4f3.(4F*).5d.(2D).(5G*).6s 6G* 5.5
3,123,1650.2046,23397.3507,4.5,3.5,717,21747.1461,21747.1458,0.0009,-0.0003,6.4e+04,7.4e+04,2.4e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 123 23.3876 4f3.(4I*).5d2.(3P) 4H* 3.5
3,160,1650.2046,25389.1903,4.5,4.5,519,23738.9856,23738.9836,0.0010,-0.0020,5.7e+04,9.3e+04,4.6e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 160 25.3764 4f3.(4F*).5d.(2D).(5G*).6s 6G* 4.5
3,204,1650.2046,27069.9703,4.5,4.5,65,25419.7656,25419.7713,0.0017,0.0057,4.9e+04,1.2e+04,4.6e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 204 27.0607 4f3.(4G*).5d2.(3F) 6K* 4.5
3,154,1650.2046,25200.8893,4.5,5.5,92,23550.6846,23550.6851,0.0012,0.0005,4.2e+04,2.2e+04,2.4e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 154 25.1987 4f3.(4F*).5d2.(3F) 6H* 5.5
3,282,1650.2046,29521.7213,4.5,4.5,272,27871.5166,27871.5226,0.0022,0.0060,4.2e+04,2.4e+04,7.9e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 282 29.5359 4f3.(4G*).5d.(2D).(5I*).6s 4I* 4.5
3,192,1650.2046,26640.0616,4.5,3.5,517,24989.8570,24989.8586,0.0009,0.0016,3.8e+04,6.8e+04,4.3e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 192 26.6607 4f4.(5I).6p 6H* 3.5
3,178,1650.2046,26227.0704,4.5,4.5,101,24576.8657,24576.8605,0.0010,-0.0052,3.8e+04,1.7e+04,3.9e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 178 26.1798 4f4.(5I).6p 6I* 4.5
3,162,1650.2046,25481.2496,4.5,5.5,599,23831.0449,23831.0445,0.0011,-0.0004,3.8e+04,1.2e+05,2.6e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 162 25.4528 4f3.(4I*).5d2.(1D) 4H* 5.5
3,117,1650.2046,22850.5308,4.5,3.5,1856,21200.3261,21200.3243,0.0009,-0.0019,3.6e+04,1.1e+05,1.2e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 117 22.8975 4f3.(4I*).5d2.(1G) 4H* 3.5
3,167,1650.2046,25771.4927,4.5,4.5,379,24121.2881,24121.2778,0.0019,-0.0103,3.4e+04,7.1e+04,3.3e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 167 25.7418 4f4.(5I).6p 6I* 4.5
3,228,1650.2046,27781.7376,4.5,5.5,261,26131.5330,26131.5344,0.0014,0.0015,3.3e+04,3.0e+04,3.8e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 228 27.7580 4f3.(4G*).5d2.(3F) 6K* 5.5
3,264,1650.2046,28926.2146,4.5,4.5,1459,27276.0100,27276.0141,0.0012,0.0041,3.3e+04,8.6e+04,5.3e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 264 28.9022 4f3.(4G*).5d2.(3F) 6I* 4.5
3,183,1650.2046,26380.7009,4.5,4.5,199,24730.4963,24730.4977,0.0010,0.0014,3.2e+04,3.3e+04,2.6e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 183 26.3586 4f3.(4F*).5d.(2D).(5G*).6s 4G* 4.5
3,212,1650.2046,27233.5079,4.5,4.5,186,25583.3033,25583.3097,0.0014,0.0064,2.8e+04,3.6e+04,4.0e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 212 27.2881 4f4.(5I).6p 6H* 4.5
3,186,1650.2046,26369.0374,4.5,3.5,161,24718.8328,24718.8323,0.0010,-0.0005,2.7e+04,2.8e+04,2.2e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 186 26.4439 4f3.(4F*).5d.(2D).(5F*).6s 6F* 3.5
3,157,1650.2046,25295.2595,4.5,3.5,349,23645.0548,23645.0540,0.0009,-0.0008,2.6e+04,4.2e+04,1.7e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 157 25.3025 4f4.(5I).6p 6I* 3.5
3,208,1650.2046,27171.9576,4.5,4.5,85,25521.7529,25521.7664,0.0014,0.0135,2.4e+04,1.5e+04,2.4e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 208 27.1904 4f3.(4F*).5d.(2D).(5F*).6s 6F* 4.5
3,221,1650.2046,27518.3727,4.5,5.5,345,25868.1681,25868.1697,0.0013,0.0016,2.4e+04,4.1e+04,2.8e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 221 27.5962 4f3.(2H2*).5d2.(3F) 4K* 5.5
3,322,1650.2046,30681.2443,4.5,3.5,222,29031.0396,29031.0396,0.0012,-0.0000,2.3e+04,1.3e+04,5.7e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 322 30.6912 4f3 4F* 3.5
3,149,1650.2046,25138.5246,4.5,3.5,159,23488.3199,23488.3188,0.0009,-0.0011,2.2e+04,2.3e+04,1.3e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 149 25.0259 4f4.(5I).6p 6I* 3.5
3,226,1650.2046,27769.3981,4.5,5.5,201,26119.1935,26119.2269,0.0025,0.0335,2.2e+04,2.8e+04,2.5e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 226 27.7258 4f3.(2H2*).5d.(2D).(1I*).6s 2I* 5.5
3,277,1650.2046,29298.6017,4.5,4.5,1073,27648.3970,27648.3977,0.0012,0.0007,2.0e+04,6.8e+04,3.5e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 277 29.3679 4f3.(2H2*).5d.(2D).(3F*).6s 4F* 4.5
3,218,1650.2046,27424.9824,4.5,4.5,55,25774.7778,25774.7835,0.0021,0.0057,2.0e+04,7.7e+03,2.2e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 218 27.4892 4f3.(4S*).5d.(2D).(5D*).6s 6D* 4.5
3,150,1650.2046,25080.8458,4.5,5.5,473,23430.6411,23430.6410,0.0011,-0.0001,1.9e+04,8.5e+04,1.3e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 150 25.0768 4f3.(4I*).5d2.(3P) 4I* 5.5
3,201,1650.2046,26926.9675,4.5,4.5,116,25276.7629,25276.7594,0.0010,-0.0034,1.9e+04,2.4e+04,1.8e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 201 26.9800 4f3.(4G*).5d2.(3F) 6K* 4.5
3,241,1650.2046,28129.8224,4.5,5.5,342,26479.6177,26479.6144,0.0013,-0.0033,1.7e+04,3.2e+04,2.1e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 241 28.1983 4f3.(4I*).5d2.(1G) 4G* 5.5
3,363,1650.2046,31844.7774,4.5,3.5,349,30194.5727,30194.5727,0.0012,-0.0000,1.7e+04,2.4e+04,5.6e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 363 31.8671 4f3.(4G*).5d2.(3P) 6H* 3.5
3,207,1650.2046,26994.3034,4.5,4.5,10,25344.0987,25344.1131,0.0090,0.0144,1.6e+04,2.1e+03,1.6e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 207 27.1259 4f3.(4F*).5d2.(3F) 6D* 4.5
3,239,1650.2046,28170.4292,4.5,4.5,1021,26520.2245,26520.2193,0.0012,-0.0053,1.6e+04,7.6e+04,2.0e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 239 28.1385 4f3.(4F*).5d2.(3F) 6F* 4.5
3,215,1650.2046,27352.2687,4.5,5.5,160,25702.0641,25702.0793,0.0013,0.0152,1.5e+04,1.9e+04,1.6e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 215 27.4100 4f3.(2H2*).5d2.(3F) 4I* 5.5
3,189,1650.2046,26473.2449,4.5,4.5,17,24823.0403,24823.0356,0.0118,-0.0046,1.3e+04,4.1e+03,1.1e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 189 26.5000 4f3.(4F*).5d.(2D).(5F*).6s 6F* 4.5
3,313,1650.2046,30453.2995,4.5,3.5,275,28803.0949,28803.0940,0.0012,-0.0008,1.2e+04,1.8e+04,2.9e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 313 30.4709 4f3.(4G*).5d2.(3F) 6H* 3.5
3,214,1650.2046,27444.5052,4.5,3.5,903,25794.3005,25794.3005,0.0011,-0.0000,1.2e+04,7.3e+04,1.3e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 214 27.3956 4f3.(2H2*).5d.(2D).(3H*).6s 4H* 3.5
3,197,1650.2046,26759.2099,4.5,3.5,54,25109.0053,25109.0038,0.0017,-0.0015,1.2e+04,1.2e+04,1.1e+07,id 3 1.6564 4f4.(5I).6s 4I 4.5,id 197 26.8439 4f3.(4I*).5d2.(1G) 4F* 3.5
