wn_obs,wn_obs_unc,I_obs,snr_obs
17.225144048,1.244274444e-05,1797.1099979,8.4870111399
17.225630998,1.2661814507e-05,2132.9047166,8.6342723107
17.226702585,2.0859619257e-05,782.78457759,5.0262690973
17.22727501,1.0839633753e-05,3664.132789,17.950015682
17.227600737,1.356692152e-05,1755.8241396,11.463124457
17.229078249,2.0794949653e-06,20440.466201,113.89500486
17.229713507,1.076689898e-05,1273.2532503,8.0812255274
17.230813439,1.8069562555e-05,2088.4220004,11.235892501
17.231044935,4.2241274491e-05,768.92971106,3.6352681717
17.232269663,1.4333527116e-05,900.80837938,5.9413157572
17.233182558,9.2917130612e-06,1181.3021842,8.6922400883
17.233529001,2.0949893313e-05,1199.2099627,5.5845733774
17.233979398,3.5311572511e-05,503.4576352,3.6139739031
17.234472602,2.579163267e-05,705.26705531,4.3588351304
17.234791866,2.8507557663e-05,747.46054957,4.0086242026
17.235399554,1.1299397101e-05,1748.5135373,12.988059042
17.235911408,1.1982204642e-05,694.59950817,4.9348957473
17.236297107,2.0406604573e-06,16819.475107,56.001953398
17.236780525,9.7318273318e-06,3207.2359343,18.831525353
17.239424776,1.3827604062e-05,2088.1407062,8.0867363379
17.239852777,1.1393293559e-05,1903.7796861,8.9192680976
17.241262354,2.8771783257e-05,1224.6938817,5.1977072254
17.241997017,2.2869726139e-05,2406.6455231,8.632
17.24280596,2.6090964894e-05,1351.4557164,6.3786356471
17.244206408,1.2562760951e-05,952.26320369,6.6104918793
17.244848269,2.1815317744e-05,1616.593062,6.3130285126
17.245537166,1.5442695193e-05,4486.8157467,14.063716177
17.246852974,1.2003185503e-05,1224.9884299,7.4223159809
17.247549698,1.3119868868e-05,2220.5641793,8.5520350643
17.24812837,2.918072035e-05,948.95257642,4.5380736636
17.249484405,1.0768853009e-05,3633.9734064,17.524592657
17.24971624,1.7748827199e-05,3008.4642292,7.7435361794
17.250808591,5.2797993971e-06,4374.8264246,31.57194359
17.251039697,2.6802417368e-06,18010.987702,77.55779948
17.252329986,2.4539738309e-05,1436.0311106,5.3908007686
17.253623918,1.3475198083e-05,1514.1573291,7.4250680543
17.254130592,1.5009789311e-05,1632.6963879,10.791954852
17.254609217,9.8248167907e-06,4355.7658175,18.955358835
17.255899216,2.1015571187e-05,963.57088325,5.8031728521
17.259195316,9.3570806519e-06,3393.4452426,17.856000879
17.259992159,1.3322013825e-05,460.99906763,5.2222529147
17.261080576,2.3024565398e-05,679.38802538,4.3518825206
17.261712467,2.0693097749e-05,895.9315285,6.0051738533
17.262098567,4.2708561366e-06,4475.6735231,20.66459939
17.263165198,1.7305894075e-05,1935.6541474,6.7924926951
17.263927168,9.5430334914e-06,644.99993399,6.9488279396
17.264668452,2.7410275719e-05,608.45723507,4.352916421
17.265456661,4.744382256e-06,2172.5525031,16.748478152
17.26632441,9.0742399906e-06,2420.168521,16.317786536
17.267083564,1.3953257144e-05,1331.5915452,6.9105946711
17.267754733,1.4508210003e-05,2144.4295485,7.907762088
17.268347108,2.0557792539e-05,330.18405647,3.3314887735
17.26871032,3.0835958557e-05,1035.2610597,4.7176136038
17.269504997,5.0113735704e-06,3659.2874223,18.047020914
17.269789699,2.197032292e-05,1120.3439697,5.1143273892
17.270032938,1.0370554695e-05,1056.4961552,8.1210070143
17.2702959,1.3621706879e-05,995.34379696,6.4758426912
17.270486547,2.0773139689e-05,408.78264349,2.6749458066
17.270937103,1.4795906956e-05,2664.3795187,12.426518923
17.271666547,1.3503654916e-06,18980.078051,102.01232951
17.272168726,9.0616867793e-06,413.86721628,6.1692136964
17.27292612,2.8924135439e-05,1216.2632749,5.566915269
17.27350608,1.0790659503e-05,831.79635192,6.9889239422
17.273695443,1.4796311438e-05,975.84473002,6.0252510111
17.273981591,9.6355507873e-06,3193.4748707,18.924185247
17.274559171,4.1337246792e-06,5332.7305208,24.413334489
17.275129307,1.0328540876e-05,122.52229804,3.8186308228
17.275273736,6.775715238e-06,102.33933627,4.7657381026
17.276195753,2.237977831e-05,622.7530483,5.3468121265
17.27860056,1.521611578e-05,871.84287182,5.6537818891
17.279287725,7.6620675456e-06,5630.3474475,25.402547597
17.279937699,1.7534721445e-05,932.19324986,5.2642428972
17.281407394,1.2703861487e-06,15555.23668,106.72878259
17.282739862,2.1446225913e-05,1203.1521872,7.3030328624
17.285244902,4.4974435497e-06,11987.09005,46.808406083
17.285581305,1.0191816313e-05,1571.7510925,14.250089892
17.285956003,9.8165409126e-06,839.61333336,7.4686374259
17.286450373,1.6954212675e-05,1983.8709693,10.244462878
17.286994578,6.9676711903e-06,3343.1994771,22.54021034
17.287961064,1.008240653e-05,6059.028103,21.547219766
17.28941884,8.0245552259e-06,1869.570241,11.242718044
17.290214366,1.2675557573e-05,2344.9185581,10.097558732
17.292167078,1.3712027018e-05,4482.0624186,15.155124069
17.292649895,2.1360816963e-05,1580.8004102,7.1297967288
17.294470093,1.9960881211e-05,2870.7795075,11.006640581
17.296099908,2.3830370353e-05,1474.2166327,5.5136195079
17.298930554,1.1307858815e-05,731.91951712,6.906109918
17.300154481,2.231211275e-05,1256.6347947,4.8067468178
17.301982179,6.3312454148e-06,4077.0515361,15.780933739
17.302456425,1.4871105672e-05,1194.4105709,6.4001362748
17.302859375,1.3353683342e-05,2285.7323937,12.344800967
17.303870083,2.057103079e-05,1071.818928,5.2784554297
17.304516102,2.8005804163e-05,1148.6605497,4.6317542146
17.305556911,3.0223960058e-05,1161.1384023,4.7493362537
17.30661455,1.4614574698e-05,2029.4235238,11.013017964
17.307750479,1.9175842464e-05,4704.8439208,13.728
17.30792922,1.8733282211e-06,12811.327528,93.103226952
17.309591012,1.2244127822e-05,846.18923682,6.4699662237
17.309918342,2.6826550279e-05,2494.7324548,5.5313562034
17.311640239,1.9643530328e-05,931.61446,4.8850164883
17.312275807,1.6690337574e-05,477.77321467,5.2897637844
17.312675552,9.5077377645e-06,4849.8495721,20.13463688
17.314064263,2.2661116629e-05,1158.8763064,4.7829339848
17.31443895,1.446515283e-05,1503.9181708,11.058047046
17.314766727,1.2330772085e-05,2042.6774074,12.448622587
17.315382914,3.2486122791e-05,995.77695489,3.7735776405
17.315762661,1.3764118841e-05,981.96757605,7.7738366233
17.315948953,2.4907667906e-05,604.34916154,3.5068937083
17.316836663,2.3139521075e-05,1705.3847849,5.3724411445
17.317919346,1.6299181178e-05,831.52367083,5.3209515072
17.318521896,3.3896438034e-05,1034.1850933,3.2305394889
17.319323683,1.9261038419e-05,685.19437589,4.4133431305
17.319734608,2.1443161013e-06,8613.6970452,46.833532214
17.320190416,2.1497477857e-05,644.47977074,3.9890792465
17.320781244,1.319405109e-05,1814.3333289,11.971258157
17.32173699,8.7707946015e-06,2172.5983232,9.3360835188
17.322116489,1.2427801496e-05,1670.1042738,8.0193046701
17.322407256,2.2043251611e-05,1587.9028566,5.457922908
17.322866857,1.6130414534e-05,504.07004839,3.8570593067
17.323225845,1.5273441392e-05,1179.1330113,6.2541533494
17.323633908,1.8182639802e-05,1321.6136801,5.7886756724
17.324763059,2.3550170177e-06,24724.945377,106.09999989
17.325755774,2.9416492788e-05,1191.1855318,4.0971888469
17.326648115,2.3216983299e-06,17849.630167,92.529999907
17.330812961,1.6548201085e-05,1732.0349294,6.7523949387
17.33190201,2.665084047e-05,1314.33148,4.7586080793
17.332691545,1.3095118478e-05,1114.9401017,6.7993488101
17.333820142,6.7667843419e-06,5123.3887224,26.099698699
17.334248583,3.6617644399e-06,4752.5744864,26.553756268
17.334774485,1.9552703156e-05,1260.1587442,5.4557814995
17.335337211,2.4454424349e-05,2719.8769101,9.5484109207
17.336459746,4.0281632776e-06,7567.1168096,43.040914666
17.337117567,2.7775792659e-05,1260.5372417,5.5306252768
17.339851534,7.6700842086e-06,2442.7037229,19.34931361
17.341512915,1.5219167515e-05,601.25400478,4.9898518742
17.343612224,2.0103060604e-06,8339.9529401,48.96650697
17.343889,9.8352677927e-06,2149.4729944,10.338350368
17.345660492,8.6775716519e-06,1478.407111,9.8476339938
17.346981012,1.5370293635e-05,2769.3371647,8.3094114837
17.347700405,1.4930438116e-05,1115.6130089,6.2168196862
17.349159524,8.2256856556e-06,4196.6161916,20.940255213
17.349552026,1.7602102653e-05,510.18278807,5.3345697313
17.350133375,2.610997838e-06,8641.4831737,38.900142132
17.351196411,1.9803410103e-06,25824.337426,171.89999983
17.351666932,1.4248622286e-05,689.53542652,5.0922174791
17.352451942,1.394413566e-05,3839.027879,15.532743148
17.353059658,1.5108579735e-05,620.75363189,5.1382804476
17.353959266,8.6210718985e-06,890.93246573,8.3247918294
17.354179126,1.2411276034e-05,610.94068113,5.7440791291
17.354596005,1.8408936932e-05,322.31682391,3.2005700335
17.354796647,1.6636544337e-05,434.83526358,3.684997637
17.355170627,3.3217240063e-05,1052.4009058,3.9965959148
17.356322588,2.7927696941e-06,17565.857847,75.821435414
17.356803929,1.8145068234e-05,1335.5166006,6.500873776
17.357586557,1.5141942484e-05,667.48594513,5.5483943143
17.357936255,1.1198421882e-05,2494.4048408,9.8212884294
17.359387929,1.1388938755e-05,743.45638574,6.5038055369
17.35975907,2.6986109186e-05,1859.7779936,4.998895984
17.361079622,8.7201487384e-06,741.83826992,7.7604687849
17.361277973,8.7309015813e-06,937.2825086,8.4007986258
17.361644006,2.0365747631e-05,1866.5771584,6.035937827
17.362556226,2.0746822131e-05,3052.0337188,10.350787411
17.363624783,2.1079225174e-05,1000.7383905,4.7872807008
17.36529538,2.8608967338e-05,1221.2044452,4.4950469765
17.365910965,2.2717632972e-05,717.07905536,4.4484444651
17.366398402,3.129764487e-05,918.23053167,4.6227963639
17.366826755,1.1661878444e-05,318.94407933,5.0296174611
17.367234581,1.1370658787e-05,2004.7813075,9.1174634048
17.367884341,2.1449864423e-05,794.6873022,5.047417343
17.3682604,2.3931625221e-05,2571.9395847,8.668449953
17.369046932,2.1072005908e-05,649.38161028,4.0531506833
17.370267489,2.2175224933e-05,710.46053077,3.2865183734
17.37055824,1.3348094601e-05,767.62087309,6.3649502494
17.370816686,3.6841394612e-06,4421.4642732,22.941121889
17.371552673,1.7142211322e-05,674.52462743,5.5263101364
17.373479694,1.5565848174e-05,1393.1990118,6.5422406951
17.374208723,2.5386979421e-05,4724.6681038,10.918637095
17.375072355,4.8741417675e-06,6495.4771008,36.937713035
17.375283318,6.8850978246e-06,3994.0032938,25.62096767
17.375829539,1.735088145e-06,23069.239128,215.98641801
17.376213816,2.7675030875e-05,1261.3974638,5.1984300891
17.377060234,1.4572557164e-05,2217.670923,7.9960912931
17.37830918,1.7071863766e-05,963.6754729,5.4327034873
17.378903682,3.2133803079e-05,1086.0564375,3.6773695622
17.379264778,1.0736339483e-05,861.62080563,7.1164225419
17.379572131,1.5021289723e-05,2874.387384,12.55173956
17.380782978,1.1696522939e-05,2275.2459231,9.3402350874
17.382365769,1.3465274113e-05,3120.6924711,14.647862846
17.383631685,2.7779352499e-05,873.97591814,4.77771122
17.384217211,7.2347978307e-06,6513.1144664,27.488667197
17.384883216,1.3054924488e-05,2102.8920566,8.4533425381
17.385506961,3.6374581311e-05,958.82809025,3.8500777894
17.38621674,9.0723055902e-06,1599.9253026,9.8282879053
17.387520117,2.6270120061e-06,13322.112375,72.281600814
17.388654735,3.4434548952e-06,2214.4421879,21.509199379
17.388994915,2.2674082231e-06,30681.050475,125.53235021
17.389448452,1.8464731788e-06,16146.786935,126.01286299
17.390980129,5.332696966e-06,6321.4957155,21.369686186
17.392086432,1.956453032e-06,20793.137569,132.41513237
17.392306742,1.2439751477e-05,795.72626593,10.008
17.394551688,1.2602698508e-05,1303.7728972,7.384327799
17.395921789,5.0899961999e-06,6799.208059,21.685377165
17.39958196,8.4746749319e-06,8873.7661382,27.548404319
17.401320583,2.4964627749e-05,1396.1659737,5.9643628582
17.401671467,9.3767627873e-06,1352.7316063,9.0850765018
17.402335775,2.1028915203e-06,33452.259385,191.29999981
17.40318031,6.4053529918e-06,5423.1520045,29.759371166
17.403553925,8.8483196919e-06,3557.2461176,19.196127163
17.404244836,1.9307876451e-06,13270.403516,62.008562909
17.405133243,1.2361278395e-05,2333.2477133,9.1230782855
17.40582716,1.4189256998e-05,1269.0626934,6.754537278
17.407095982,2.1110393436e-06,24962.084553,141.39999986
17.407971654,4.595663133e-06,2406.0741608,18.03147021
17.408405382,2.0374984276e-06,9277.3578707,51.404385834
17.408657242,6.3974077996e-06,4642.2049782,16.144113551
17.409357849,2.050700975e-05,1699.3476962,6.5771448962
17.409798107,2.2686989137e-05,874.53603273,5.3001346857
17.410459294,2.1794473875e-06,32022.914817,167.39999983
17.411325719,1.4084000608e-05,902.47577401,6.0417065302
17.412422628,4.0676300709e-06,3509.9656702,22.305451797
17.412909579,2.3708107182e-06,16094.939252,85.867942616
17.413346421,8.7745558543e-06,2843.2991749,12.124619254
17.414166822,1.953241874e-06,52852.162628,366.79999963
17.414895438,2.3989144855e-05,1426.7961852,4.9555980606
17.41523443,9.605654837e-06,1491.9297024,9.2582357661
17.416326486,4.0218336253e-06,3009.4379685,21.353903745
17.416605019,7.5425175322e-06,3564.0739156,23.182367722
17.416912269,1.3346078797e-06,23635.887181,131.02175556
17.419860556,2.1021550963e-05,3304.2302415,7.1688020329
17.420140324,5.8664427986e-06,3626.7411582,26.396356937
17.422269989,1.4944481516e-05,977.03628313,5.9685814754
17.422681628,1.2746783151e-05,1082.6695845,6.868934798
17.423439208,2.0857470452e-05,1801.7798238,5.8794108062
17.428694927,1.5535485902e-05,4216.8074114,13.905489034
17.431032984,1.6850864759e-05,1218.8248324,5.9404090228
17.431511575,2.004678296e-05,845.08360031,4.6771925752
17.432266577,1.2848402768e-05,2719.9653097,9.3275259611
17.43333142,1.9127551175e-06,17399.340429,112.91828078
17.434130595,4.5208671758e-06,3243.7345018,20.174795324
17.434384697,1.6206157201e-05,2610.6774384,11.403355954
17.436233108,1.2558561075e-05,1295.7404773,7.3751628684
17.438231658,1.1958225944e-05,2412.2440676,9.3994083938
17.439141842,2.5653859254e-05,1354.8768099,4.2083330113
17.440032612,1.8179206565e-05,1524.6341272,6.0926049803
17.440597697,1.4725530376e-05,948.62978917,5.9701375401
17.441691837,5.2319569678e-06,6655.4679185,35.32502134
17.442406711,1.3393078866e-05,1957.3776809,11.560963389
17.44362975,5.9258772282e-06,4587.9390401,28.918398406
17.443927445,1.0921048018e-05,3670.6612699,17.987308328
17.444605629,1.1535650177e-05,5017.9615385,18.27211879
17.446033687,9.1734174129e-06,6411.2694121,22.551023108
17.446154129,1.2405871536e-05,1430.0044374,12.288
17.447506475,1.342379137e-05,1012.0431116,6.4906717659
17.447845756,1.175498024e-05,3168.7202696,15.064615735
17.448362808,4.8959789633e-06,3095.7834199,29.020287628
17.449059855,4.0654088586e-06,9680.1134932,30.146032457
17.449356339,1.2847229179e-06,40926.321746,269.00067217
17.450185034,2.9083781473e-05,1183.2736637,4.1103721727
17.451350434,1.2270398764e-05,1697.6368218,13.078041139
17.451986856,2.5771775124e-05,1562.1181732,4.8719428469
17.453626166,6.2168280748e-06,7878.6831132,32.335043855
17.454352043,2.0002353126e-05,1597.6202852,5.8102852479
17.454841584,1.1098256182e-05,1224.5424986,7.859790214
17.456344304,5.596048996e-06,228.0198388,6.8798796487
17.456852846,2.0345649094e-06,33286.022491,208.19999979
17.457379791,2.0008588793e-05,379.3437635,3.6428412708
17.457661918,2.7616666549e-05,602.46498142,3.953261245
17.458043453,9.0527138294e-06,1004.5014921,8.4169677949
17.458527919,1.2731567839e-05,4556.2090871,16.853987254
