lev_id,E_calc,J,P,lev_name
292,29.8941,7.5,-1,id 292 29.8941 4f3.(2H2*).5d.(2D).(1K*).6s 2K* 7.5
293,29.9661,4.5,-1,id 293 29.9661 4f3 2H2** 4.5
294,29.9991,9.5,-1,id 294 29.9991 4f4.(5I).6p 6K* 9.5
295,30.0061,5.5,-1,id 295 30.0061 4f3.(4F*).5d2.(3F) 4G* 5.5
296,30.0604,7.5,-1,id 296 30.0604 4f3.(4G*).5d2.(3F) 6K* 7.5
297,30.1249,2.5,-1,id 297 30.1249 4f3.(4G*).5d.(2D).(5H*).6s 6H* 2.5
298,30.1514,5.5,-1,id 298 30.1514 4f3.(4G*).5d2.(3F) 6I* 5.5
299,30.1907,8.5,-1,id 299 30.1907 4f4.(5I).6p 6I* 8.5
300,30.2091,4.5,-1,id 300 30.2091 4f3.(2H2*).5d2.(3F) 4G* 4.5
301,30.2579,5.5,-1,id 301 30.2579 4f3.(4F*).5d.(2D).(3H*).6s 2H* 5.5
302,30.2798,6.5,-1,id 302 30.2798 4f3.(4G*).5d.(2D).(5I*).6s 6I* 6.5
303,30.2962,2.5,-1,id 303 30.2962 4f3.(4S*).5d2.(3F) 2F* 2.5
304,30.3097,6.5,-1,id 304 30.3097 4f3.(2H2*).5d.(2D).(3I*).6s 2I* 6.5
305,30.3202,4.5,-1,id 305 30.3202 4f3.(2G1*).5d.(2D).(3I*).6s 4I* 4.5
306,30.3303,5.5,-1,id 306 30.3303 4f3.(2H2*).5d.(2D).(3G*).6s 4G* 5.5
307,30.348,7.5,-1,id 307 30.3480 4f3.(4G*).5d2.(3F) 6K* 7.5
308,30.4201,7.5,-1,id 308 30.4201 4f3.(2H2*).5d2.(3F) 4I* 7.5
309,30.4364,3.5,-1,id 309 30.4364 4f3.(4F*).5d.(2D).(3G*).6s 2G* 3.5
310,30.4384,6.5,-1,id 310 30.4384 4f3.(4G*).5d.(2D).(5I*).6s 6I* 6.5
311,30.4519,2.5,-1,id 311 30.4519 4f3.(4G*).5d.(2D).(5H*).6s 6H* 2.5
312,30.4617,4.5,-1,id 312 30.4617 4f3.(4F*).5d2.(3P) 6G* 4.5
313,30.4709,3.5,-1,id 313 30.4709 4f3.(4G*).5d2.(3F) 6H* 3.5
314,30.5051,3.5,-1,id 314 30.5051 4f3.(4G*).5d2.(3F) 6H* 3.5
315,30.5201,8.5,-1,id 315 30.5201 4f3.(2H2*).5d2.(3F) 2L* 8.5
316,30.5313,6.5,-1,id 316 30.5313 4f3.(2G1*).5d2.(3F) 4K* 6.5
317,30.553,9.5,-1,id 317 30.5530 4f3.(2H2*).5d2.(3F) 4L* 9.5
318,30.5735,5.5,-1,id 318 30.5735 4f4.(5I).6p 4H* 5.5
319,30.5942,2.5,-1,id 319 30.5942 4f3.(4G*).5d.(2D).(5H*).6s 6H* 2.5
320,30.6369,3.5,-1,id 320 30.6369 4f3.(4F*).5d2.(3F) 4F* 3.5
321,30.6827,6.5,-1,id 321 30.6827 4f3.(4G*).5d.(2D).(5I*).6s 6I* 6.5
322,30.6912,3.5,-1,id 322 30.6912 4f3 4F* 3.5
323,30.7189,7.5,-1,id 323 30.7189 4f4.(5I).6p 6H* 7.5
324,30.7974,5.5,-1,id 324 30.7974 4f3.(4G*).5d.(2D).(5I*).6s 4I* 5.5
325,30.8081,3.5,-1,id 325 30.8081 4f3 4F* 3.5
326,30.8086,4.5,-1,id 326 30.8086 4f3.(4F*).5d2.(3F) 4F* 4.5
327,30.8299,6.5,-1,id 327 30.8299 4f3.(4F*).5d2.(3F) 4H* 6.5
328,30.847,8.5,-1,id 328 30.8470 4f4.(5I).6p 4K* 8.5
329,30.8749,4.5,-1,id 329 30.8749 4f3.(4G*).5d.(2D).(5G*).6s 6G* 4.5
330,30.8889,3.5,-1,id 330 30.8889 4f3.(4F*).5d.(2D).(3G*).6s 2G* 3.5
331,30.8906,2.5,-1,id 331 30.8906 4f3.(2H2*).5d.(2D).(1F*).6s 2F* 2.5
332,30.9414,4.5,-1,id 332 30.9414 4f3.(4F*).5d2.(3F) 2H* 4.5
333,30.9756,6.5,-1,id 333 30.9756 4f3.(2H2*).5d.(2D).(3H*).6s 4H* 6.5
334,30.9918,5.5,-1,id 334 30.9918 4f3.(4F*).5d2.(3P) 6G* 5.5
335,31.0091,4.5,-1,id 335 31.0091 4f3.(4G*).5d.(2D).(5G*).6s 6G* 4.5
336,31.0166,7.5,-1,id 336 31.0166 4f3.(2K*).5d2.(3F) 4M* 7.5
337,31.0514,4.5,-1,id 337 31.0514 4f3.(2H2*).5d2.(3F) 2H* 4.5
338,31.0819,5.5,-1,id 338 31.0819 4f3.(4F*).5d2.(3P) 6G* 5.5
339,31.0927,6.5,-1,id 339 31.0927 4f3.(2H2*).5d2.(3F) 4H* 6.5
340,31.1003,3.5,-1,id 340 31.1003 4f3.(4G*).5d.(2D).(5H*).6s 6H* 3.5
341,31.2185,6.5,-1,id 341 31.2185 4f4.(5I).6p 4I* 6.5
342,31.2383,3.5,-1,id 342 31.2383 4f3.(4G*).5d.(2D).(5H*).6s 6H* 3.5
343,31.2585,7.5,-1,id 343 31.2585 4f3.(2K*).5d2.(3F) 4M* 7.5
344,31.265,4.5,-1,id 344 31.2650 4f3.(4G*).5d.(2D).(5H*).6s 6H* 4.5
345,31.3342,5.5,-1,id 345 31.3342 4f3.(4F*).5d2.(3P) 6G* 5.5
346,31.3357,2.5,-1,id 346 31.3357 4f3.(4G*).5d2.(3P) 6H* 2.5
347,31.3723,6.5,-1,id 347 31.3723 4f3.(4I*).5d2.(3P) 2I* 6.5
348,31.4564,5.5,-1,id 348 31.4564 4f3.(4F*).5d.(2D).(5G*).6s 4G* 5.5
349,31.4675,7.5,-1,id 349 31.4675 4f3.(4F*).5d2.(3F) 4I* 7.5
350,31.4916,3.5,-1,id 350 31.4916 4f3.(2H2*).5d.(2D).(1G*).6s 2G* 3.5
351,31.4998,4.5,-1,id 351 31.4998 4f3.(4G*).5d.(2D).(5H*).6s 6H* 4.5
352,31.5436,3.5,-1,id 352 31.5436 4f3.(4G*).5d.(2D).(5H*).6s 6H* 3.5
353,31.5663,5.5,-1,id 353 31.5663 4f3.(2K*).5d.(2D).(3K*).6s 4K* 5.5
354,31.6065,4.5,-1,id 354 31.6065 4f3.(4F*).5d2.(3P) 6D* 4.5
355,31.6142,5.5,-1,id 355 31.6142 4f3.(2H2*).5d2.(3F) 4G* 5.5
356,31.6994,8.5,-1,id 356 31.6994 4f3.(4G*).5d2.(3F) 6K* 8.5
357,31.7205,6.5,-1,id 357 31.7205 4f3.(4F*).5d2.(3P) 6G* 6.5
358,31.7851,4.5,-1,id 358 31.7851 4f3.(4G*).5d.(2D).(5H*).6s 6H* 4.5
359,31.8131,5.5,-1,id 359 31.8131 4f3.(4F*).5d2.(3P) 6G* 5.5
360,31.819,4.5,-1,id 360 31.8190 4f3.(4G*).5d2.(3F) 6H* 4.5
361,31.8336,8.5,-1,id 361 31.8336 4f3.(4G*).5d2.(3F) 6K* 8.5
362,31.8579,7.5,-1,id 362 31.8579 4f3.(4G*).5d.(2D).(5I*).6s 6I* 7.5
363,31.8671,3.5,-1,id 363 31.8671 4f3.(4G*).5d2.(3P) 6H* 3.5
364,31.8867,3.5,-1,id 364 31.8867 4f3 4F* 3.5
365,31.8972,6.5,-1,id 365 31.8972 4f3.(2K*).5d.(2D).(3K*).6s 4K* 6.5
366,31.9147,4.5,-1,id 366 31.9147 4f3.(4I*).5d2.(1S) 4I* 4.5
367,31.9442,6.5,-1,id 367 31.9442 4f3.(2K*).5d.(2D).(3L*).6s 4L* 6.5
368,31.954,5.5,-1,id 368 31.9540 4f3.(4G*).5d.(2D).(5G*).6s 6G* 5.5
369,31.9761,4.5,-1,id 369 31.9761 4f3.(4I*).5d2.(1S) 4I* 4.5
370,32.0193,3.5,-1,id 370 32.0193 4f3.(4G*).5d2.(3P) 6H* 3.5
371,32.0823,2.5,-1,id 371 32.0823 4f3.(4F*).5d2.(1G) 4F* 2.5
372,32.1004,7.5,-1,id 372 32.1004 4f3.(4F*).5d2.(1G) 4K* 7.5
373,32.1122,3.5,-1,id 373 32.1122 4f3.(4G*).5d2.(3F) 6G* 3.5
374,32.1428,6.5,-1,id 374 32.1428 4f3.(2K*).5d.(2D).(3L*).6s 4L* 6.5
375,32.1697,4.5,-1,id 375 32.1697 4f3.(2H2*).5d2.(3P) 4I* 4.5
376,32.1716,5.5,-1,id 376 32.1716 4f3.(4G*).5d.(2D).(5G*).6s 6G* 5.5
377,32.2331,4.5,-1,id 377 32.2331 4f3.(4G*).5d.(2D).(5H*).6s 6H* 4.5
378,32.2425,7.5,-1,id 378 32.2425 4f3.(4G*).5d2.(3F) 6I* 7.5
379,32.2565,3.5,-1,id 379 32.2565 4f3.(4G*).5d.(2D).(5H*).6s 4H* 3.5
380,32.3001,4.5,-1,id 380 32.3001 4f3.(4I*).5d2.(1S) 4I* 4.5
381,32.313,6.5,-1,id 381 32.3130 4f3.(2K*).5d.(2D).(3L*).6s 4L* 6.5
382,32.3712,5.5,-1,id 382 32.3712 4f3.(4G*).5d2.(3F) 6H* 5.5
383,32.3819,4.5,-1,id 383 32.3819 4f3.(4F*).5d.(2D).(3G*).6s 2G* 4.5
384,32.3921,6.5,-1,id 384 32.3921 4f3.(2G1*).5d.(2D).(3I*).6s 4I* 6.5
385,32.3926,5.5,-1,id 385 32.3926 4f3.(4F*).5d2.(1G) 4K* 5.5
386,32.395,7.5,-1,id 386 32.3950 4f3.(2K*).5d.(2D).(3L*).6s 4L* 7.5
387,32.4349,3.5,-1,id 387 32.4349 4f3.(4G*).5d.(2D).(5F*).6s 6F* 3.5
388,32.4682,7.5,-1,id 388 32.4682 4f4.(5I).6p 4I* 7.5
389,32.4831,5.5,-1,id 389 32.4831 4f3.(4F*).5d2.(1G) 4I* 5.5
390,32.4938,5.5,-1,id 390 32.4938 4f3.(4G*).5d.(2D).(5H*).6s 6H* 5.5
391,32.5268,4.5,-1,id 391 32.5268 4f3.(4F*).5d2.(3P) 4F* 4.5
392,32.6099,4.5,-1,id 392 32.6099 4f3.(2G1*).5d.(2D).(3F*).6s 4F* 4.5
393,32.6257,6.5,-1,id 393 32.6257 4f4.(5I).6p 4H* 6.5
394,32.6266,3.5,-1,id 394 32.6266 4f3.(4G*).5d2.(3F) 6G* 3.5
395,32.6574,5.5,-1,id 395 32.6574 4f3.(2H2*).5d2.(3P) 4I* 5.5
396,32.6876,3.5,-1,id 396 32.6876 4f3.(4F*).5d2.(1G) 4D* 3.5
397,32.7702,5.5,-1,id 397 32.7702 4f3.(4F*).5d2.(3F) 2I* 5.5
398,32.7845,6.5,-1,id 398 32.7845 4f3.(2K*).5d2.(3F) 4L* 6.5
399,32.8163,4.5,-1,id 399 32.8163 4f3.(4G*).5d2.(3F) 6G* 4.5
400,32.9214,6.5,-1,id 400 32.9214 4f3.(4F*).5d2.(3P) 6G* 6.5
401,32.9508,5.5,-1,id 401 32.9508 4f3.(4G*).5d.(2D).(5H*).6s 6H* 5.5
402,32.9986,4.5,-1,id 402 32.9986 4f3.(4G*).5d2.(3P) 6H* 4.5
403,33.0089,7.5,-1,id 403 33.0089 4f3.(2K*).5d.(2D).(3K*).6s 4K* 7.5
404,33.042,5.5,-1,id 404 33.0420 4f3.(2K*).5d2.(3F) 4K* 5.5
405,33.0641,8.5,-1,id 405 33.0641 4f3.(2H2*).5d2.(1G) 2M* 8.5
406,33.0983,8.5,-1,id 406 33.0983 4f3.(4G*).5d.(2D).(5I*).6s 6I* 8.5
407,33.1117,4.5,-1,id 407 33.1117 4f3.(4G*).5d.(2D).(5G*).6s 4G* 4.5
408,33.143,5.5,-1,id 408 33.1430 4f3.(2K*).5d.(2D).(3I*).6s 4I* 5.5
409,33.211,1.5,-1,id 409 33.2110 4f3.(4G*).5d.(2D).(5D*).6s 6D* 1.5
410,33.2463,7.5,-1,id 410 33.2463 4f3.(2K*).5d.(2D).(3K*).6s 4K* 7.5
411,33.2883,3.5,-1,id 411 33.2883 4f3.(4G*).5d.(2D).(5F*).6s 6F* 3.5
412,33.29,6.5,-1,id 412 33.2900 4f3.(4G*).5d2.(3F) 6H* 6.5
413,33.3041,2.5,-1,id 413 33.3041 4f3.(4F*).5d2.(1G) 4D* 2.5
414,33.3264,1.5,-1,id 414 33.3264 4f3.(4G*).5d.(2D).(5D*).6s 6D* 1.5
415,33.336,9.5,-1,id 415 33.3360 4f3.(2K*).5d2.(3F) 4N* 9.5
416,33.3557,4.5,-1,id 416 33.3557 4f3.(4G*).5d.(2D).(5H*).6s 4H* 4.5
417,33.3875,9.5,-1,id 417 33.3875 4f3.(4G*).5d2.(3F) 6K* 9.5
418,33.3905,6.5,-1,id 418 33.3905 4f3.(4G*).5d.(2D).(5G*).6s 6G* 6.5
419,33.4098,3.5,-1,id 419 33.4098 4f3.(4G*).5d2.(3F) 6F* 3.5
420,33.4164,6.5,-1,id 420 33.4164 4f3.(4G*).5d.(2D).(5I*).6s 4I* 6.5
421,33.4293,5.5,-1,id 421 33.4293 4f3.(4G*).5d2.(3P) 6H* 5.5
422,33.4465,7.5,-1,id 422 33.4465 4f3.(2K*).5d.(2D).(3L*).6s 4L* 7.5
423,33.4865,1.5,-1,id 423 33.4865 4f3.(4F*).5d2.(3P) 6D* 1.5
424,33.4877,8.5,-1,id 424 33.4877 4f3.(2K*).5d.(2D).(3L*).6s 4L* 8.5
425,33.4929,6.5,-1,id 425 33.4929 4f3.(2K*).5d.(2D).(3K*).6s 2K* 6.5
426,33.4965,7.5,-1,id 426 33.4965 4f3.(2K*).5d2.(3F) 2K* 7.5
427,33.5394,8.5,-1,id 427 33.5394 4f3.(2K*).5d.(2D).(3L*).6s 4L* 8.5
428,33.5676,4.5,-1,id 428 33.5676 4f3.(4G*).5d2.(3F) 6G* 4.5
429,33.574,3.5,-1,id 429 33.5740 4f3.(4S*).5d2.(1G) 4G* 3.5
430,33.602,4.5,-1,id 430 33.6020 4f3.(4G*).5d2.(3F) 6G* 4.5
431,33.6342,1.5,-1,id 431 33.6342 4f3.(2P*).5d.(2D).(3F*).6s 4F* 1.5
432,33.6743,3.5,-1,id 432 33.6743 4f3.(4F*).5d2.(3P) 4F* 3.5
433,33.6903,6.5,-1,id 433 33.6903 4f3.(2K*).5d.(2D).(3K*).6s 4K* 6.5
434,33.7115,1.5,-1,id 434 33.7115 4f4.(5F).6p 6G* 1.5
435,33.7331,2.5,-1,id 435 33.7331 4f3.(4G*).5d.(2D).(5D*).6s 6D* 2.5
436,33.7426,6.5,-1,id 436 33.7426 4f3.(2H2*).5d2.(3P) 4I* 6.5
437,33.7609,5.5,-1,id 437 33.7609 4f3.(4G*).5d.(2D).(5H*).6s 6H* 5.5
438,33.8081,0.5,-1,id 438 33.8081 4f4.(5F).6p 6F* 0.5
439,33.8472,6.5,-1,id 439 33.8472 4f3.(4G*).5d.(2D).(5H*).6s 6H* 6.5
440,33.8473,8.5,-1,id 440 33.8473 4f3.(4G*).5d2.(3F) 6I* 8.5
441,33.8755,2.5,-1,id 441 33.8755 4f3.(2D1*).5d2.(3F) 4G* 2.5
442,33.9124,1.5,-1,id 442 33.9124 4f3.(4G*).5d2.(3F) 6P* 1.5
443,33.9237,4.5,-1,id 443 33.9237 4f3.(4G*).5d.(2D).(5H*).6s 4H* 4.5
444,33.9667,6.5,-1,id 444 33.9667 4f3.(2K*).5d.(2D).(3I*).6s 4I* 6.5
445,33.9691,1.5,-1,id 445 33.9691 4f3.(4G*).5d2.(3F) 6D* 1.5
446,33.9823,7.5,-1,id 446 33.9823 4f3.(2K*).5d2.(3F) 4L* 7.5
447,34.0418,4.5,-1,id 447 34.0418 4f3.(4G*).5d2.(3F) 6F* 4.5
448,34.0526,3.5,-1,id 448 34.0526 4f3.(2G1*).5d.(2D).(3F*).6s 4F* 3.5
449,34.0764,6.5,-1,id 449 34.0764 4f3.(4G*).5d.(2D).(5H*).6s 6H* 6.5
450,34.0954,4.5,-1,id 450 34.0954 4f3.(4G*).5d.(2D).(5F*).6s 6F* 4.5
451,34.1095,2.5,-1,id 451 34.1095 4f3.(2H2*).5d2.(3F) 2D* 2.5
452,34.1304,1.5,-1,id 452 34.1304 4f3.(4G*).5d2.(3F) 6P* 1.5
453,34.1392,5.5,-1,id 453 34.1392 4f3.(2K*).5d.(2D).(3I*).6s 4I* 5.5
454,34.1498,8.5,-1,id 454 34.1498 4f3.(4G*).5d.(2D).(5I*).6s 6I* 8.5
455,34.1908,1.5,-1,id 455 34.1908 4f4.(5F).6p 6G* 1.5
456,34.204,6.5,-1,id 456 34.2040 4f3.(4G*).5d.(2D).(5H*).6s 6H* 6.5
457,34.2366,5.5,-1,id 457 34.2366 4f3.(2K*).5d.(2D).(3I*).6s 2I* 5.5
458,34.2736,4.5,-1,id 458 34.2736 4f3.(4G*).5d2.(3F) 6F* 4.5
459,34.3068,0.5,-1,id 459 34.3068 4f4.(5F).6p 6F* 0.5
460,34.3154,2.5,-1,id 460 34.3154 4f4.(5F).6p 6G* 2.5
461,34.3379,5.5,-1,id 461 34.3379 4f3.(4G*).5d2.(3F) 4K* 5.5
462,34.3908,6.5,-1,id 462 34.3908 4f3.(4G*).5d.(2D).(5H*).6s 6H* 6.5
463,34.3959,2.5,-1,id 463 34.3959 4f4.(5F).6p 6G* 2.5
464,34.3959,5.5,-1,id 464 34.3959 4f3.(4G*).5d2.(3F) 6G* 5.5
465,34.4166,1.5,-1,id 465 34.4166 4f3.(2P*).5d.(2D).(3P*).6s 4P* 1.5
466,34.4405,7.5,-1,id 466 34.4405 4f3.(4G*).5d2.(3F) 6H* 7.5
467,34.4727,2.5,-1,id 467 34.4727 4f3.(4G*).5d2.(3F) 6D* 2.5
468,34.4875,7.5,-1,id 468 34.4875 4f3.(4G*).5d2.(3F) 6H* 7.5
469,34.4964,0.5,-1,id 469 34.4964 4f3.(2P*).5d.(2D).(3P*).6s 4P* 0.5
470,34.499,1.5,-1,id 470 34.4990 4f4.(5F).6p 6F* 1.5
471,34.5013,4.5,-1,id 471 34.5013 4f3.(4G*).5d.(2D).(5H*).6s 4H* 4.5
472,34.5371,1.5,-1,id 472 34.5371 4f4.(5F).6p 6G* 1.5
473,34.5504,2.5,-1,id 473 34.5504 4f3.(4G*).5d2.(3F) 6D* 2.5
474,34.6243,2.5,-1,id 474 34.6243 4f3.(4G*).5d2.(3F) 6P* 2.5
475,34.6443,6.5,-1,id 475 34.6443 4f3.(4F*).5d2.(3F) 2I* 6.5
476,34.6936,3.5,-1,id 476 34.6936 4f4.(5F).6p 4F* 3.5
477,34.7064,4.5,-1,id 477 34.7064 4f3.(4F*).5d2.(3P) 4F* 4.5
478,34.7246,3.5,-1,id 478 34.7246 4f3 2G1** 3.5
479,34.7273,6.5,-1,id 479 34.7273 4f3.(4G*).5d2.(3F) 6G* 6.5
480,34.7315,5.5,-1,id 480 34.7315 4f3.(4S*).5d2.(1G) 4G* 5.5
481,34.7452,1.5,-1,id 481 34.7452 4f4.(5F).6p 6F* 1.5
482,34.7793,3.5,-1,id 482 34.7793 4f3.(2D1*).5d.(2D).(3G*).6s 4G* 3.5
483,34.7819,2.5,-1,id 483 34.7819 4f3.(2D1*).5d.(2D).(3P*).6s 4P* 2.5
484,34.7848,7.5,-1,id 484 34.7848 4f3.(2K*).5d.(2D).(3I*).6s 4I* 7.5
485,34.8243,7.5,-1,id 485 34.8243 4f3.(2H2*).5d2.(1G) 2L* 7.5
486,34.8822,6.5,-1,id 486 34.8822 4f3.(4G*).5d2.(3P) 6H* 6.5
487,34.9265,3.5,-1,id 487 34.9265 4f3.(4G*).5d2.(3F) 6D* 3.5
488,34.9412,4.5,-1,id 488 34.9412 4f3.(2K*).5d2.(3F) 4I* 4.5
489,34.9474,7.5,-1,id 489 34.9474 4f3.(4G*).5d.(2D).(5H*).6s 6H* 7.5
490,34.9771,3.5,-1,id 490 34.9771 4f4.(5F).6p 6G* 3.5
491,34.9879,5.5,-1,id 491 34.9879 4f3.(4G*).5d.(2D).(5G*).6s 4G* 5.5
